"Time","Dish washer (12 place setting)","Electric Cooker (hot plate+oven) ()","Fridge freezer (Kitchen, 190l/55l)","Halogen lamp 1 (0,5kW)","Microwave oven (Fonte, 1,35kW)","Site consumption ()","Total site light consumption ()","TV ()","Vertical freezer (Kitchen, 120l)","Washing machine ()"
"1998-05-25 06:50:00.0","0","0","0","0","0","19","0","8","0","0"
"1998-05-25 07:00:00.0","0","0","0","0","0","13","2","0","0","0"
"1998-05-25 07:10:00.0","0","0","0","0","0","25","0","0","15","0"
"1998-05-25 07:20:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-05-25 07:30:00.0","0","0","0","0","0","18","0","0","9","0"
"1998-05-25 07:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-05-25 07:50:00.0","0","0","23","0","0","37","2","0","3","0"
"1998-05-25 08:00:00.0","0","0","24","0","0","48","0","0","19","0"
"1998-05-25 08:10:00.0","0","0","21","0","26","73","2","0","16","0"
"1998-05-25 08:20:00.0","0","0","5","0","0","27","12","0","0","0"
"1998-05-25 08:30:00.0","0","0","0","0","0","23","14","0","0","0"
"1998-05-25 08:40:00.0","0","0","0","0","0","37","13","0","14","0"
"1998-05-25 08:50:00.0","0","0","0","0","0","151","6","0","17","0"
"1998-05-25 09:00:00.0","0","0","0","0","0","330","0","0","9","0"
"1998-05-25 09:10:00.0","0","0","0","0","0","31","0","0","0","0"
"1998-05-25 09:20:00.0","0","0","21","0","41","117","0","0","4","0"
"1998-05-25 09:30:00.0","0","0","22","0","27","113","0","0","18","0"
"1998-05-25 09:40:00.0","0","0","22","0","0","76","0","0","18","0"
"1998-05-25 09:50:00.0","0","0","2","0","0","57","9","0","4","0"
"1998-05-25 10:00:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-05-25 10:10:00.0","0","0","0","0","0","19","0","0","9","0"
"1998-05-25 10:20:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-25 10:30:00.0","0","0","0","0","0","24","0","0","15","0"
"1998-05-25 10:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-05-25 10:50:00.0","0","0","8","0","0","18","0","0","0","0"
"1998-05-25 11:00:00.0","0","0","24","0","0","47","0","0","16","0"
"1998-05-25 11:10:00.0","0","0","23","0","0","46","0","0","18","0"
"1998-05-25 11:20:00.0","0","0","18","0","20","54","0","0","7","0"
"1998-05-25 11:30:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-05-25 11:40:00.0","0","0","0","0","0","18","0","0","8","0"
"1998-05-25 11:50:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-25 12:00:00.0","0","333","0","0","0","356","0","0","17","0"
"1998-05-25 12:10:00.0","0","398","15","0","0","420","0","0","0","0"
"1998-05-25 12:20:00.0","0","222","23","0","0","253","0","0","0","0"
"1998-05-25 12:30:00.0","0","308","22","0","0","349","0","0","15","0"
"1998-05-25 12:40:00.0","0","261","22","0","0","313","0","7","17","0"
"1998-05-25 12:50:00.0","0","296","19","0","0","339","0","11","9","0"
"1998-05-25 13:00:00.0","0","319","0","0","0","336","0","9","0","0"
"1998-05-25 13:10:00.0","0","271","0","0","18","314","0","10","8","0"
"1998-05-25 13:20:00.0","0","0","21","0","0","55","0","9","18","0"
"1998-05-25 13:30:00.0","0","0","22","0","0","61","7","10","17","0"
"1998-05-25 13:40:00.0","0","0","22","0","0","47","4","10","4","0"
"1998-05-25 13:50:00.0","0","0","22","0","0","40","1","9","0","0"
"1998-05-25 14:00:00.0","0","0","22","0","0","50","0","10","12","0"
"1998-05-25 14:10:00.0","0","0","12","0","0","46","0","9","18","0"
"1998-05-25 14:20:00.0","0","0","0","0","0","33","1","9","14","0"
"1998-05-25 14:30:00.0","0","0","0","0","0","19","0","10","0","0"
"1998-05-25 14:40:00.0","0","0","11","0","0","30","0","7","1","0"
"1998-05-25 14:50:00.0","0","0","22","0","0","46","0","0","18","0"
"1998-05-25 15:00:00.0","0","0","22","0","0","44","0","0","17","0"
"1998-05-25 15:10:00.0","0","0","22","0","0","35","0","0","6","0"
"1998-05-25 15:20:00.0","0","0","22","0","0","29","0","0","0","0"
"1998-05-25 15:30:00.0","0","0","22","0","0","39","0","0","10","0"
"1998-05-25 15:40:00.0","0","0","21","0","0","45","0","0","17","0"
"1998-05-25 15:50:00.0","0","0","13","0","0","34","0","0","15","0"
"1998-05-25 16:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-05-25 16:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-05-25 16:20:00.0","0","0","12","0","0","38","0","0","17","0"
"1998-05-25 16:30:00.0","0","0","22","0","0","45","0","0","18","0"
"1998-05-25 16:40:00.0","0","0","22","0","0","36","0","0","6","0"
"1998-05-25 16:50:00.0","0","0","22","0","0","29","0","0","0","0"
"1998-05-25 17:00:00.0","0","0","3","0","0","21","0","0","8","0"
"1998-05-25 17:10:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-25 17:20:00.0","0","0","0","0","0","24","0","0","16","0"
"1998-05-25 17:30:00.0","0","0","15","0","0","24","0","0","0","0"
"1998-05-25 17:40:00.0","0","0","22","0","0","30","0","0","0","0"
"1998-05-25 17:50:00.0","0","0","23","0","0","45","0","0","17","0"
"1998-05-25 18:00:00.0","0","0","12","0","0","37","0","0","17","0"
"1998-05-25 18:10:00.0","0","0","0","0","0","18","1","0","9","0"
"1998-05-25 18:20:00.0","0","0","0","0","0","22","12","0","0","0"
"1998-05-25 18:30:00.0","0","0","0","0","0","16","0","0","6","0"
"1998-05-25 18:40:00.0","0","0","22","0","0","47","1","0","18","0"
"1998-05-25 18:50:00.0","0","0","22","0","11","61","0","5","17","0"
"1998-05-25 19:00:00.0","0","444","22","0","25","509","0","10","2","0"
"1998-05-25 19:10:00.0","0","328","8","0","0","354","0","10","0","0"
"1998-05-25 19:20:00.0","0","12","0","0","111","157","0","10","13","0"
"1998-05-25 19:30:00.0","0","0","0","0","0","37","1","10","17","0"
"1998-05-25 19:40:00.0","0","0","0","0","0","41","10","7","18","0"
"1998-05-25 19:50:00.0","0","0","17","0","0","39","0","0","14","0"
"1998-05-25 20:00:00.0","0","0","23","0","0","30","0","0","0","0"
"1998-05-25 20:10:00.0","0","0","22","0","0","30","0","0","0","0"
"1998-05-25 20:20:00.0","0","0","22","0","0","40","0","0","12","0"
"1998-05-25 20:30:00.0","0","0","22","0","0","50","0","3","17","0"
"1998-05-25 20:40:00.0","0","0","13","0","0","47","7","10","10","0"
"1998-05-25 20:50:00.0","0","0","0","0","0","27","6","10","0","0"
"1998-05-25 21:00:00.0","0","0","0","0","0","25","1","9","6","0"
"1998-05-25 21:10:00.0","0","0","9","0","0","44","0","9","18","0"
"1998-05-25 21:20:00.0","0","0","22","0","0","54","0","9","17","0"
"1998-05-25 21:30:00.0","0","0","22","0","0","42","0","9","4","0"
"1998-05-25 21:40:00.0","0","0","21","0","0","39","0","9","0","0"
"1998-05-25 21:50:00.0","0","0","0","0","0","31","0","9","12","0"
"1998-05-25 22:00:00.0","0","0","0","0","0","34","0","9","18","0"
"1998-05-25 22:10:00.0","0","0","0","0","0","35","1","9","17","0"
"1998-05-25 22:20:00.0","0","0","10","0","0","44","0","10","16","0"
"1998-05-25 22:30:00.0","0","0","22","0","0","36","0","5","0","0"
"1998-05-25 22:40:00.0","0","0","23","0","0","30","0","0","0","0"
"1998-05-25 22:50:00.0","0","0","15","0","0","32","0","0","8","0"
"1998-05-25 23:00:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-25 23:10:00.0","0","0","0","0","0","22","0","0","12","0"
"1998-05-25 23:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-05-25 23:30:00.0","0","0","5","0","0","17","0","0","2","0"
"1998-05-25 23:40:00.0","0","0","22","0","0","47","0","0","18","0"
"1998-05-25 23:50:00.0","0","0","22","0","0","45","0","0","18","0"
"1998-05-26 00:00:00.0","0","0","18","0","0","29","0","0","2","0"
"1998-05-26 00:10:00.0","0","0","1","0","0","10","0","0","0","0"
"1998-05-26 00:20:00.0","0","0","0","0","0","23","0","0","13","0"
"1998-05-26 00:30:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-26 00:40:00.0","0","0","0","0","0","21","0","0","12","0"
"1998-05-26 00:50:00.0","0","0","13","0","0","22","0","0","0","0"
"1998-05-26 01:00:00.0","0","0","23","0","0","33","0","0","2","0"
"1998-05-26 01:10:00.0","0","0","22","0","0","46","0","0","18","0"
"1998-05-26 01:20:00.0","0","0","10","0","0","35","0","0","17","0"
"1998-05-26 01:30:00.0","0","0","0","0","0","13","0","0","4","0"
"1998-05-26 01:40:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-05-26 01:50:00.0","0","0","0","0","0","21","0","0","11","0"
"1998-05-26 02:00:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-26 02:10:00.0","0","0","12","0","0","32","0","0","12","0"
"1998-05-26 02:20:00.0","0","0","23","0","0","31","0","0","0","0"
"1998-05-26 02:30:00.0","0","0","22","0","0","34","0","0","3","0"
"1998-05-26 02:40:00.0","0","0","11","0","0","35","0","0","18","0"
"1998-05-26 02:50:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-26 03:00:00.0","0","0","0","0","0","13","0","0","2","0"
"1998-05-26 03:10:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-05-26 03:20:00.0","0","0","0","0","0","21","0","0","11","0"
"1998-05-26 03:30:00.0","0","0","4","0","0","30","0","0","18","0"
"1998-05-26 03:40:00.0","0","0","23","0","0","46","0","0","17","0"
"1998-05-26 03:50:00.0","0","0","22","0","0","45","0","0","17","0"
"1998-05-26 04:00:00.0","0","0","22","0","0","31","0","0","2","0"
"1998-05-26 04:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-05-26 04:20:00.0","0","0","0","0","0","16","0","0","5","0"
"1998-05-26 04:30:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-26 04:40:00.0","0","0","0","0","0","23","0","0","14","0"
"1998-05-26 04:50:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-05-26 05:00:00.0","0","0","6","0","0","16","0","0","0","0"
"1998-05-26 05:10:00.0","0","0","22","0","0","46","0","0","17","0"
"1998-05-26 05:20:00.0","0","0","23","0","0","46","0","0","18","0"
"1998-05-26 05:30:00.0","0","0","20","0","0","35","1","0","7","0"
"1998-05-26 05:40:00.0","0","0","0","0","37","52","3","0","0","0"
"1998-05-26 05:50:00.0","0","0","0","0","0","26","10","0","6","0"
"1998-05-26 06:00:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-26 06:10:00.0","0","0","0","0","0","24","0","0","16","0"
"1998-05-26 06:20:00.0","0","0","0","0","0","13","1","0","0","0"
"1998-05-26 06:30:00.0","0","0","7","0","0","23","0","2","0","0"
"1998-05-26 06:40:00.0","0","0","24","0","0","57","1","11","16","0"
"1998-05-26 06:50:00.0","0","0","24","0","0","57","0","10","17","0"
"1998-05-26 07:00:00.0","0","0","19","0","0","46","0","11","9","0"
"1998-05-26 07:10:00.0","0","0","0","0","0","11","0","1","0","0"
"1998-05-26 07:20:00.0","0","0","0","0","0","15","0","0","4","0"
"1998-05-26 07:30:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-26 07:40:00.0","0","0","0","0","0","25","0","0","17","0"
"1998-05-26 07:50:00.0","0","0","3","0","0","16","2","0","1","0"
"1998-05-26 08:00:00.0","0","0","23","0","0","31","0","0","0","0"
"1998-05-26 08:10:00.0","0","0","22","0","0","42","0","0","13","0"
"1998-05-26 08:20:00.0","0","0","22","0","0","46","0","0","18","0"
"1998-05-26 08:30:00.0","0","0","0","0","22","42","0","0","10","0"
"1998-05-26 08:40:00.0","0","0","0","0","0","16","6","0","0","0"
"1998-05-26 08:50:00.0","0","0","0","0","0","24","11","0","4","0"
"1998-05-26 09:00:00.0","0","0","0","0","0","39","14","0","18","0"
"1998-05-26 09:10:00.0","0","0","0","0","0","37","13","0","17","0"
"1998-05-26 09:20:00.0","0","0","0","0","10","30","8","0","1","0"
"1998-05-26 09:30:00.0","0","0","24","0","0","32","0","0","0","0"
"1998-05-26 09:40:00.0","0","0","23","0","0","98","1","0","13","0"
"1998-05-26 09:50:00.0","0","0","21","0","0","205","0","0","18","0"
"1998-05-26 10:00:00.0","0","0","2","0","0","167","2","0","10","0"
"1998-05-26 10:10:00.0","0","0","0","0","0","16","7","0","0","0"
"1998-05-26 10:20:00.0","0","0","0","0","0","17","3","0","3","0"
"1998-05-26 10:30:00.0","0","0","0","0","0","25","0","0","18","0"
"1998-05-26 10:40:00.0","0","0","0","0","0","27","1","0","17","0"
"1998-05-26 10:50:00.0","0","0","0","0","0","18","6","0","3","0"
"1998-05-26 11:00:00.0","0","0","23","0","0","30","0","0","0","0"
"1998-05-26 11:10:00.0","0","0","22","0","0","42","0","0","12","0"
"1998-05-26 11:20:00.0","0","0","22","0","0","45","0","0","17","0"
"1998-05-26 11:30:00.0","0","0","6","0","0","26","0","0","13","0"
"1998-05-26 11:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-05-26 11:50:00.0","0","0","0","0","0","18","6","0","1","0"
"1998-05-26 12:00:00.0","0","0","0","0","0","28","2","0","18","0"
"1998-05-26 12:10:00.0","0","0","15","0","0","40","0","0","18","0"
"1998-05-26 12:20:00.0","0","0","23","0","0","35","0","0","6","0"
"1998-05-26 12:30:00.0","0","0","22","0","0","30","0","0","0","0"
"1998-05-26 12:40:00.0","0","0","7","0","0","24","0","0","8","0"
"1998-05-26 12:50:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-26 13:00:00.0","0","0","0","0","0","24","0","0","15","0"
"1998-05-26 13:10:00.0","0","0","0","0","0","11","0","0","1","0"
"1998-05-26 13:20:00.0","0","0","0","0","0","18","7","1","0","0"
"1998-05-26 13:30:00.0","0","0","0","0","0","35","0","10","16","0"
"1998-05-26 13:40:00.0","0","0","17","0","0","52","0","10","17","0"
"1998-05-26 13:50:00.0","0","0","23","0","0","46","0","10","7","0"
"1998-05-26 14:00:00.0","0","0","23","0","0","40","0","9","0","0"
"1998-05-26 14:10:00.0","0","0","10","0","0","37","1","9","7","0"
"1998-05-26 14:20:00.0","0","0","0","0","37","75","1","10","17","0"
"1998-05-26 14:30:00.0","0","0","0","0","0","34","0","9","18","0"
"1998-05-26 14:40:00.0","0","0","0","0","0","23","0","10","3","0"
"1998-05-26 14:50:00.0","0","0","0","0","0","21","2","9","0","0"
"1998-05-26 15:00:00.0","0","0","0","0","0","28","0","5","13","0"
"1998-05-26 15:10:00.0","0","0","24","0","0","47","0","0","17","0"
"1998-05-26 15:20:00.0","0","0","22","0","0","40","0","0","12","0"
"1998-05-26 15:30:00.0","0","0","23","0","0","30","0","0","0","0"
"1998-05-26 15:40:00.0","0","0","2","0","0","16","0","0","3","0"
"1998-05-26 15:50:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-26 16:00:00.0","0","0","0","0","0","25","0","0","18","0"
"1998-05-26 16:10:00.0","0","0","0","0","0","13","0","0","3","0"
"1998-05-26 16:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-05-26 16:30:00.0","0","0","0","0","0","21","0","0","12","0"
"1998-05-26 16:40:00.0","0","0","16","0","0","41","0","0","17","0"
"1998-05-26 16:50:00.0","0","0","25","0","0","42","0","0","12","0"
"1998-05-26 17:00:00.0","0","0","22","0","0","29","0","0","0","0"
"1998-05-26 17:10:00.0","0","0","8","0","0","21","0","0","3","0"
"1998-05-26 17:20:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-26 17:30:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-05-26 17:40:00.0","0","0","0","0","0","12","0","0","3","0"
"1998-05-26 17:50:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-05-26 18:00:00.0","0","0","0","0","0","22","0","0","13","0"
"1998-05-26 18:10:00.0","0","0","11","0","0","37","0","0","17","0"
"1998-05-26 18:20:00.0","0","0","25","0","0","47","0","0","17","0"
"1998-05-26 18:30:00.0","0","0","22","0","0","41","0","0","13","0"
"1998-05-26 18:40:00.0","0","0","13","0","0","25","5","0","0","0"
"1998-05-26 18:50:00.0","0","0","0","0","0","19","9","0","0","0"
"1998-05-26 19:00:00.0","0","0","0","0","0","26","3","0","13","0"
"1998-05-26 19:10:00.0","0","0","0","0","22","49","0","0","18","0"
"1998-05-26 19:20:00.0","0","0","0","0","0","16","0","0","6","0"
"1998-05-26 19:30:00.0","0","30","15","0","139","197","0","0","0","0"
"1998-05-26 19:40:00.0","0","0","22","0","0","44","1","0","15","0"
"1998-05-26 19:50:00.0","0","0","22","0","0","46","1","0","17","0"
"1998-05-26 20:00:00.0","0","0","22","0","0","52","8","0","17","0"
"1998-05-26 20:10:00.0","0","0","12","0","0","30","11","0","0","0"
"1998-05-26 20:20:00.0","0","0","0","0","0","22","1","9","0","0"
"1998-05-26 20:30:00.0","0","0","0","0","0","45","10","10","18","0"
"1998-05-26 20:40:00.0","0","0","0","0","0","42","6","10","18","0"
"1998-05-26 20:50:00.0","0","0","12","0","0","39","1","9","8","0"
"1998-05-26 21:00:00.0","0","0","23","0","0","31","1","0","0","0"
"1998-05-26 21:10:00.0","0","0","22","0","0","38","0","0","8","0"
"1998-05-26 21:20:00.0","0","0","16","0","0","40","0","0","17","0"
"1998-05-26 21:30:00.0","0","0","0","0","0","25","0","0","18","0"
"1998-05-26 21:40:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-05-26 21:50:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-05-26 22:00:00.0","0","0","0","0","0","25","0","0","16","0"
"1998-05-26 22:10:00.0","0","0","18","0","0","42","0","0","17","0"
"1998-05-26 22:20:00.0","0","0","23","0","0","39","0","0","10","0"
"1998-05-26 22:30:00.0","0","0","22","0","0","30","0","0","0","0"
"1998-05-26 22:40:00.0","0","0","6","0","0","21","0","0","5","0"
"1998-05-26 22:50:00.0","0","0","0","0","0","27","0","0","18","0"
"1998-05-26 23:00:00.0","0","0","0","0","0","25","0","0","18","0"
"1998-05-26 23:10:00.0","0","0","0","0","0","11","0","0","1","0"
"1998-05-26 23:20:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-05-26 23:30:00.0","0","0","22","0","0","42","0","0","14","0"
"1998-05-26 23:40:00.0","0","0","22","0","0","46","0","0","17","0"
"1998-05-26 23:50:00.0","0","0","22","0","0","39","0","0","10","0"
"1998-05-27 00:00:00.0","0","0","4","0","0","13","0","0","0","0"
"1998-05-27 00:10:00.0","0","0","0","0","0","15","0","0","5","0"
"1998-05-27 00:20:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-27 00:30:00.0","0","0","0","0","0","25","0","0","17","0"
"1998-05-27 00:40:00.0","0","0","0","0","0","12","0","0","2","0"
"1998-05-27 00:50:00.0","0","0","13","0","0","23","0","0","0","0"
"1998-05-27 01:00:00.0","0","0","23","0","0","43","0","0","13","0"
"1998-05-27 01:10:00.0","0","0","22","0","0","46","0","0","18","0"
"1998-05-27 01:20:00.0","0","0","11","0","0","34","0","0","17","0"
"1998-05-27 01:30:00.0","0","0","0","0","0","16","0","0","7","0"
"1998-05-27 01:40:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-05-27 01:50:00.0","0","0","0","0","0","13","0","0","3","0"
"1998-05-27 02:00:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-27 02:10:00.0","0","0","2","0","0","28","0","0","17","0"
"1998-05-27 02:20:00.0","0","0","23","0","0","32","0","0","1","0"
"1998-05-27 02:30:00.0","0","0","22","0","0","30","0","0","0","0"
"1998-05-27 02:40:00.0","0","0","21","0","0","42","0","0","13","0"
"1998-05-27 02:50:00.0","0","0","1","0","0","26","0","0","18","0"
"1998-05-27 03:00:00.0","0","0","0","0","0","18","0","0","9","0"
"1998-05-27 03:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-05-27 03:20:00.0","0","0","0","0","0","15","0","0","4","0"
"1998-05-27 03:30:00.0","0","0","0","0","0","27","0","0","18","0"
"1998-05-27 03:40:00.0","0","0","7","0","0","32","0","0","17","0"
"1998-05-27 03:50:00.0","0","0","24","0","0","33","0","0","2","0"
"1998-05-27 04:00:00.0","0","0","23","0","0","30","0","0","0","0"
"1998-05-27 04:10:00.0","0","0","12","0","0","33","0","0","13","0"
"1998-05-27 04:20:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-27 04:30:00.0","0","0","0","0","0","20","0","0","10","0"
"1998-05-27 04:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-05-27 04:50:00.0","0","0","0","0","0","14","0","0","2","0"
"1998-05-27 05:00:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-27 05:10:00.0","0","0","15","0","0","39","0","0","18","0"
"1998-05-27 05:20:00.0","0","0","24","0","0","35","0","0","2","0"
"1998-05-27 05:30:00.0","0","0","22","0","0","30","1","0","0","0"
"1998-05-27 05:40:00.0","0","0","11","0","37","77","8","0","11","0"
"1998-05-27 05:50:00.0","0","0","0","0","0","32","6","0","18","0"
"1998-05-27 06:00:00.0","0","0","0","0","0","21","0","0","12","0"
"1998-05-27 06:10:00.0","0","0","0","0","0","14","5","0","0","0"
"1998-05-27 06:20:00.0","0","0","0","0","0","16","4","0","0","0"
"1998-05-27 06:30:00.0","0","0","21","0","0","58","13","0","19","0"
"1998-05-27 06:40:00.0","0","0","23","0","0","56","12","0","17","0"
"1998-05-27 06:50:00.0","0","0","22","0","0","42","3","2","6","0"
"1998-05-27 07:00:00.0","0","0","6","0","0","24","0","7","0","0"
"1998-05-27 07:10:00.0","0","0","0","0","0","18","2","0","6","0"
"1998-05-27 07:20:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-05-27 07:30:00.0","0","0","0","0","0","37","0","11","17","0"
"1998-05-27 07:40:00.0","0","0","0","0","0","22","2","10","1","0"
"1998-05-27 07:50:00.0","0","0","11","0","0","32","0","11","0","0"
"1998-05-27 08:00:00.0","0","0","22","0","0","53","0","10","13","0"
"1998-05-27 08:10:00.0","0","0","23","0","0","58","1","11","17","0"
"1998-05-27 08:20:00.0","0","0","11","0","0","39","0","10","10","0"
"1998-05-27 08:30:00.0","0","0","0","0","0","22","1","10","0","0"
"1998-05-27 08:40:00.0","0","0","0","0","0","35","14","9","4","0"
"1998-05-27 08:50:00.0","0","0","0","0","0","44","8","10","18","0"
"1998-05-27 09:00:00.0","0","0","0","0","0","36","1","10","17","0"
"1998-05-27 09:10:00.0","0","0","0","0","0","21","0","9","2","0"
"1998-05-27 09:20:00.0","0","0","24","0","0","37","0","5","0","0"
"1998-05-27 09:30:00.0","0","0","24","0","0","44","0","0","12","0"
"1998-05-27 09:40:00.0","0","0","16","0","0","42","2","0","18","0"
"1998-05-27 09:50:00.0","0","0","0","0","0","84","0","0","10","0"
