"Time","Chest freezer (Garage, 200l)","Clothes drier (without condenser) (5kg)","Electric Cooker (hot plate+oven) ()","Halogen lamp 1 ()","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","Washing machine (5kg)","Water heater ()"
"1998-05-15 21:20:00.0","6","0","0","0","0","0","173","99","0","0"
"1998-05-15 21:30:00.0","19","0","0","0","0","0","239","127","0","0"
"1998-05-15 21:40:00.0","13","0","0","0","2","0","193","125","0","0"
"1998-05-15 21:50:00.0","1","0","0","0","10","0","75","4","0","0"
"1998-05-15 22:00:00.0","15","0","0","0","10","0","93","21","0","0"
"1998-05-15 22:10:00.0","19","0","0","0","11","0","112","19","0","0"
"1998-05-15 22:20:00.0","7","0","0","0","10","0","99","19","0","0"
"1998-05-15 22:30:00.0","3","0","0","0","11","0","115","35","0","0"
"1998-05-15 22:40:00.0","19","0","0","0","10","0","150","57","0","0"
"1998-05-15 22:50:00.0","18","0","0","0","10","0","116","57","0","0"
"1998-05-15 23:00:00.0","3","0","0","0","6","0","88","11","0","0"
"1998-05-15 23:10:00.0","8","0","0","0","0","0","68","0","0","0"
"1998-05-15 23:20:00.0","19","0","0","0","0","0","48","0","0","0"
"1998-05-15 23:30:00.0","16","0","0","0","0","0","43","0","0","0"
"1998-05-15 23:40:00.0","0","0","0","0","0","0","37","0","0","0"
"1998-05-15 23:50:00.0","13","0","0","0","0","0","52","0","0","0"
"1998-05-16 00:00:00.0","19","0","0","0","0","0","65","0","0","0"
"1998-05-16 00:10:00.0","11","0","0","0","0","0","54","0","0","0"
"1998-05-16 00:20:00.0","0","0","0","0","0","0","35","0","0","0"
"1998-05-16 00:30:00.0","18","0","0","0","0","0","59","0","0","0"
"1998-05-16 00:40:00.0","19","0","0","0","0","0","45","0","0","0"
"1998-05-16 00:50:00.0","6","0","0","0","0","0","38","0","0","0"
"1998-05-16 01:00:00.0","4","0","0","0","0","0","56","0","0","0"
"1998-05-16 01:10:00.0","19","0","0","0","0","0","73","0","0","0"
"1998-05-16 01:20:00.0","19","0","0","0","0","0","45","0","0","0"
"1998-05-16 01:30:00.0","0","0","0","0","0","0","30","0","0","0"
"1998-05-16 01:40:00.0","10","0","0","0","0","0","39","0","0","0"
"1998-05-16 01:50:00.0","19","0","0","0","0","0","189","0","0","123"
"1998-05-16 02:00:00.0","12","0","0","0","0","0","448","0","0","388"
"1998-05-16 02:10:00.0","0","0","0","0","0","0","428","0","0","391"
"1998-05-16 02:20:00.0","16","0","0","0","0","0","432","0","0","389"
"1998-05-16 02:30:00.0","18","0","0","0","0","0","443","0","0","386"
"1998-05-16 02:40:00.0","5","0","0","0","0","0","427","0","0","390"
"1998-05-16 02:50:00.0","5","0","0","0","0","0","169","0","0","133"
"1998-05-16 03:00:00.0","19","0","0","0","0","0","291","0","0","226"
"1998-05-16 03:10:00.0","16","0","0","0","0","0","112","0","0","53"
"1998-05-16 03:20:00.0","0","0","0","0","0","0","78","0","0","36"
"1998-05-16 03:30:00.0","12","0","0","0","0","0","239","0","0","199"
"1998-05-16 03:40:00.0","19","0","0","0","0","0","45","0","0","0"
"1998-05-16 03:50:00.0","7","0","0","0","0","0","35","0","0","0"
"1998-05-16 04:00:00.0","2","0","0","0","0","0","69","0","0","0"
"1998-05-16 04:10:00.0","20","0","0","0","0","0","60","0","0","0"
"1998-05-16 04:20:00.0","17","0","0","0","0","0","44","0","0","0"
"1998-05-16 04:30:00.0","0","0","0","0","0","0","29","0","0","0"
"1998-05-16 04:40:00.0","11","0","0","0","0","0","55","0","0","0"
"1998-05-16 04:50:00.0","19","0","0","0","0","0","47","0","0","0"
"1998-05-16 05:00:00.0","8","0","0","0","0","0","49","0","0","0"
"1998-05-16 05:10:00.0","1","0","0","0","0","0","50","0","0","0"
"1998-05-16 05:20:00.0","19","0","0","0","0","0","52","0","0","0"
"1998-05-16 05:30:00.0","16","0","0","0","0","0","53","0","0","0"
"1998-05-16 05:40:00.0","0","0","0","0","0","0","28","0","0","0"
"1998-05-16 05:50:00.0","11","0","0","0","0","0","39","0","0","0"
"1998-05-16 06:00:00.0","19","0","0","0","0","0","48","0","0","0"
"1998-05-16 06:10:00.0","5","0","0","0","0","0","73","0","0","0"
"1998-05-16 06:20:00.0","3","0","0","0","0","0","39","0","0","0"
"1998-05-16 06:30:00.0","19","0","0","0","0","0","44","0","0","0"
"1998-05-16 06:40:00.0","13","0","0","0","0","0","39","0","0","0"
"1998-05-16 06:50:00.0","0","0","0","0","0","0","35","0","0","0"
"1998-05-16 07:00:00.0","14","0","0","0","0","0","51","0","0","0"
"1998-05-16 07:10:00.0","18","0","0","0","0","0","59","0","0","0"
"1998-05-16 07:20:00.0","2","0","0","0","0","0","62","0","0","0"
"1998-05-16 07:30:00.0","7","0","0","0","0","0","102","6","0","43"
"1998-05-16 07:40:00.0","18","0","0","0","0","0","271","10","0","177"
"1998-05-16 07:50:00.0","8","0","0","0","0","0","188","0","0","112"
"1998-05-16 08:00:00.0","0","0","0","0","0","0","65","0","0","0"
"1998-05-16 08:10:00.0","19","0","0","0","0","0","73","1","0","0"
"1998-05-16 08:20:00.0","10","0","0","0","0","0","65","0","0","0"
"1998-05-16 08:30:00.0","0","0","0","0","0","0","297","0","246","0"
"1998-05-16 08:40:00.0","15","0","0","0","0","0","398","0","345","0"
"1998-05-16 08:50:00.0","11","0","0","0","0","0","47","0","9","0"
"1998-05-16 09:00:00.0","0","0","0","0","0","0","33","0","5","0"
"1998-05-16 09:10:00.0","13","0","0","0","0","0","45","0","4","0"
"1998-05-16 09:20:00.0","12","0","0","0","0","0","111","0","8","0"
"1998-05-16 09:30:00.0","0","0","0","0","0","0","153","0","70","0"
"1998-05-16 09:40:00.0","11","0","0","0","0","0","51","0","0","0"
"1998-05-16 09:50:00.0","16","0","0","0","0","0","52","10","0","0"
"1998-05-16 10:00:00.0","0","0","0","0","0","0","217","10","161","0"
"1998-05-16 10:10:00.0","8","0","0","0","0","0","511","5","451","0"
"1998-05-16 10:20:00.0","18","0","0","0","0","0","108","5","10","0"
"1998-05-16 10:30:00.0","0","0","0","0","0","0","77","0","9","0"
"1998-05-16 10:40:00.0","7","0","0","0","0","0","70","0","0","0"
"1998-05-16 10:50:00.0","19","0","0","0","0","0","64","0","0","0"
"1998-05-16 11:00:00.0","1","0","0","0","0","0","58","1","2","0"
"1998-05-16 11:10:00.0","4","0","0","0","0","0","130","0","77","0"
"1998-05-16 11:20:00.0","20","0","0","0","0","0","81","0","2","0"
"1998-05-16 11:30:00.0","4","0","0","0","0","0","445","0","378","0"
"1998-05-16 11:40:00.0","2","0","0","0","0","0","369","1","287","0"
"1998-05-16 11:50:00.0","19","0","0","0","0","0","131","0","41","0"
"1998-05-16 12:00:00.0","9","0","0","0","0","0","88","0","31","0"
"1998-05-16 12:10:00.0","0","0","0","0","0","0","110","4","25","0"
"1998-05-16 12:20:00.0","17","0","0","0","0","0","120","17","30","0"
"1998-05-16 12:30:00.0","14","0","0","0","0","0","107","2","43","0"
"1998-05-16 12:40:00.0","0","0","0","0","0","0","144","0","78","0"
"1998-05-16 12:50:00.0","13","0","0","0","0","0","219","0","0","123"
"1998-05-16 13:00:00.0","18","0","0","0","0","0","473","2","0","390"
"1998-05-16 13:10:00.0","0","0","0","0","0","0","491","0","53","391"
"1998-05-16 13:20:00.0","8","0","0","0","0","0","460","0","27","379"
"1998-05-16 13:30:00.0","18","0","0","0","0","0","448","0","0","374"
"1998-05-16 13:40:00.0","5","0","0","0","0","0","461","0","0","386"
"1998-05-16 13:50:00.0","2","0","0","0","0","0","412","23","0","315"
"1998-05-16 14:00:00.0","19","0","0","0","0","0","144","41","0","37"
"1998-05-16 14:10:00.0","10","0","0","0","0","0","307","19","1","232"
"1998-05-16 14:20:00.0","0","0","0","0","0","0","387","6","327","0"
"1998-05-16 14:30:00.0","17","0","0","0","0","0","341","5","39","228"
"1998-05-16 14:40:00.0","15","0","0","0","0","0","156","7","30","0"
"1998-05-16 14:50:00.0","0","0","0","0","0","0","78","3","25","0"
"1998-05-16 15:00:00.0","11","0","0","0","0","0","106","0","50","0"
"1998-05-16 15:10:00.0","19","0","0","0","0","0","91","0","27","0"
"1998-05-16 15:20:00.0","2","0","0","0","0","0","123","0","66","0"
"1998-05-16 15:30:00.0","6","0","0","0","0","0","104","0","0","0"
"1998-05-16 15:40:00.0","19","0","0","0","0","0","88","0","0","0"
"1998-05-16 15:50:00.0","9","0","0","0","0","0","66","1","0","0"
"1998-05-16 16:00:00.0","0","0","0","0","0","0","101","17","0","0"
"1998-05-16 16:10:00.0","19","0","0","0","0","0","71","1","0","0"
"1998-05-16 16:20:00.0","17","0","0","0","0","0","79","0","0","0"
"1998-05-16 16:30:00.0","0","0","0","0","0","0","55","1","0","0"
"1998-05-16 16:40:00.0","11","0","0","0","0","0","74","1","0","0"
"1998-05-16 16:50:00.0","18","0","0","0","0","0","85","0","0","0"
"1998-05-16 17:00:00.0","8","0","0","0","0","0","57","0","0","0"
"1998-05-16 17:10:00.0","1","0","0","0","0","0","67","0","0","0"
"1998-05-16 17:20:00.0","20","0","0","0","0","0","67","0","0","0"
"1998-05-16 17:30:00.0","18","0","0","0","0","0","67","3","0","0"
"1998-05-16 17:40:00.0","0","0","0","0","0","0","61","5","0","0"
"1998-05-16 17:50:00.0","10","0","0","0","0","0","73","1","0","0"
"1998-05-16 18:00:00.0","18","0","0","0","0","0","69","0","0","0"
"1998-05-16 18:10:00.0","11","0","0","0","0","0","39","0","0","0"
"1998-05-16 18:20:00.0","0","0","0","0","0","0","30","0","0","0"
"1998-05-16 18:30:00.0","18","0","0","0","0","0","46","0","0","0"
"1998-05-16 18:40:00.0","18","0","0","0","0","0","54","0","0","0"
"1998-05-16 18:50:00.0","3","0","0","0","0","0","61","0","0","0"
"1998-05-16 19:00:00.0","7","0","0","0","0","0","51","0","0","0"
"1998-05-16 19:10:00.0","19","0","0","0","0","0","46","0","0","0"
"1998-05-16 19:20:00.0","12","0","0","0","0","0","40","0","0","0"
"1998-05-16 19:30:00.0","0","0","0","0","0","0","44","0","0","0"
"1998-05-16 19:40:00.0","16","0","0","0","0","0","49","0","0","0"
"1998-05-16 19:50:00.0","18","0","0","0","0","0","87","29","0","0"
"1998-05-16 20:00:00.0","3","0","0","0","0","0","112","40","0","0"
"1998-05-16 20:10:00.0","6","0","0","0","0","0","115","41","0","0"
"1998-05-16 20:20:00.0","19","0","0","0","0","0","106","40","0","0"
"1998-05-16 20:30:00.0","16","0","0","0","0","0","102","40","0","0"
"1998-05-16 20:40:00.0","11","0","0","0","0","0","159","79","0","0"
"1998-05-16 20:50:00.0","19","0","0","0","1","0","184","80","0","0"
"1998-05-16 21:00:00.0","19","0","0","0","10","0","144","41","0","0"
"1998-05-16 21:10:00.0","18","0","0","0","10","0","122","48","0","0"
"1998-05-16 21:20:00.0","18","0","0","0","10","0","107","34","0","0"
"1998-05-16 21:30:00.0","14","0","0","0","11","0","193","5","0","0"
"1998-05-16 21:40:00.0","0","0","0","0","10","0","109","0","0","0"
"1998-05-16 21:50:00.0","15","0","0","0","10","0","92","8","0","0"
"1998-05-16 22:00:00.0","19","0","0","0","10","0","93","0","0","0"
"1998-05-16 22:10:00.0","9","0","0","0","10","0","79","0","0","0"
"1998-05-16 22:20:00.0","7","0","0","0","10","0","114","42","0","0"
"1998-05-16 22:30:00.0","19","0","0","0","10","0","100","27","0","0"
"1998-05-16 22:40:00.0","18","0","0","0","11","0","100","25","0","0"
"1998-05-16 22:50:00.0","12","0","0","0","10","0","101","26","0","0"
"1998-05-16 23:00:00.0","0","0","0","0","10","0","121","26","0","0"
"1998-05-16 23:10:00.0","18","0","0","0","5","0","285","60","0","0"
"1998-05-16 23:20:00.0","18","0","0","0","0","0","417","25","0","0"
"1998-05-16 23:30:00.0","5","0","0","0","0","0","338","26","0","0"
"1998-05-16 23:40:00.0","5","0","0","0","0","0","155","25","0","0"
"1998-05-16 23:50:00.0","19","0","0","0","0","0","102","26","0","0"
"1998-05-17 00:00:00.0","17","0","0","0","0","0","433","26","0","0"
"1998-05-17 00:10:00.0","0","0","0","0","0","0","192","26","0","0"
"1998-05-17 00:20:00.0","12","0","0","0","0","0","73","26","0","0"
"1998-05-17 00:30:00.0","19","0","0","0","0","0","90","26","0","0"
"1998-05-17 00:40:00.0","9","0","0","0","0","0","64","27","0","0"
"1998-05-17 00:50:00.0","0","0","0","0","0","0","58","26","0","0"
"1998-05-17 01:00:00.0","19","0","0","0","0","0","73","26","0","0"
"1998-05-17 01:10:00.0","19","0","0","0","0","0","101","26","0","0"
"1998-05-17 01:20:00.0","1","0","0","0","0","0","78","26","0","0"
"1998-05-17 01:30:00.0","9","0","0","0","0","0","64","26","0","0"
"1998-05-17 01:40:00.0","19","0","0","0","0","0","71","26","0","0"
"1998-05-17 01:50:00.0","9","0","0","0","0","0","186","26","0","122"
"1998-05-17 02:00:00.0","0","0","0","0","0","0","458","25","0","388"
"1998-05-17 02:10:00.0","18","0","0","0","0","0","471","25","0","390"
"1998-05-17 02:20:00.0","18","0","0","0","0","0","478","25","0","388"
"1998-05-17 02:30:00.0","0","0","0","0","0","0","449","26","0","389"
"1998-05-17 02:40:00.0","9","0","0","0","0","0","453","25","0","390"
"1998-05-17 02:50:00.0","19","0","0","0","0","0","477","25","0","388"
"1998-05-17 03:00:00.0","8","0","0","0","0","0","453","25","0","391"
"1998-05-17 03:10:00.0","0","0","0","0","0","0","448","26","0","392"
"1998-05-17 03:20:00.0","19","0","0","0","0","0","92","26","0","6"
"1998-05-17 03:30:00.0","16","0","0","0","0","0","398","25","0","313"
"1998-05-17 03:40:00.0","0","0","0","0","0","0","75","25","0","0"
"1998-05-17 03:50:00.0","12","0","0","0","0","0","247","26","0","181"
"1998-05-17 04:00:00.0","18","0","0","0","0","0","136","26","0","65"
"1998-05-17 04:10:00.0","5","0","0","0","0","0","61","26","0","0"
"1998-05-17 04:20:00.0","4","0","0","0","0","0","62","26","0","0"
"1998-05-17 04:30:00.0","19","0","0","0","0","0","110","26","0","0"
"1998-05-17 04:40:00.0","12","0","0","0","0","0","78","26","0","0"
"1998-05-17 04:50:00.0","0","0","0","0","0","0","57","27","0","0"
"1998-05-17 05:00:00.0","16","0","0","0","0","0","71","26","0","0"
"1998-05-17 05:10:00.0","18","0","0","0","0","0","292","26","0","219"
"1998-05-17 05:20:00.0","0","0","0","0","0","0","73","26","0","0"
"1998-05-17 05:30:00.0","9","0","0","0","0","0","71","26","0","0"
"1998-05-17 05:40:00.0","19","0","0","0","0","0","93","27","0","0"
"1998-05-17 05:50:00.0","6","0","0","0","0","0","66","26","0","0"
"1998-05-17 06:00:00.0","2","0","0","0","0","0","60","26","0","0"
"1998-05-17 06:10:00.0","19","0","0","0","0","0","91","26","0","0"
"1998-05-17 06:20:00.0","12","0","0","0","0","0","67","26","0","0"
"1998-05-17 06:30:00.0","0","0","0","0","0","0","55","26","0","0"
"1998-05-17 06:40:00.0","15","0","0","0","0","0","80","26","0","0"
"1998-05-17 06:50:00.0","18","0","0","0","0","0","91","26","0","0"
"1998-05-17 07:00:00.0","0","0","0","0","0","0","75","25","0","0"
"1998-05-17 07:10:00.0","9","0","0","0","0","0","85","29","0","0"
"1998-05-17 07:20:00.0","19","0","0","0","0","0","74","28","0","0"
"1998-05-17 07:30:00.0","4","0","0","0","0","0","175","28","0","115"
"1998-05-17 07:40:00.0","4","0","0","0","0","0","441","26","0","383"
"1998-05-17 07:50:00.0","19","0","0","0","0","0","212","23","0","104"
"1998-05-17 08:00:00.0","8","0","0","0","0","0","68","0","0","0"
"1998-05-17 08:10:00.0","0","0","0","0","0","0","31","0","0","0"
"1998-05-17 08:20:00.0","17","0","0","0","0","0","45","0","0","0"
"1998-05-17 08:30:00.0","9","0","0","0","0","0","37","0","0","0"
"1998-05-17 08:40:00.0","0","0","0","0","0","0","31","1","0","0"
"1998-05-17 08:50:00.0","15","0","0","0","0","0","63","0","0","0"
"1998-05-17 09:00:00.0","10","0","0","0","0","0","52","0","0","0"
"1998-05-17 09:10:00.0","0","0","0","0","0","0","51","0","0","0"
"1998-05-17 09:20:00.0","17","0","0","0","0","0","45","0","0","0"
"1998-05-17 09:30:00.0","9","0","0","0","0","0","37","0","0","0"
"1998-05-17 09:40:00.0","0","0","0","0","0","0","52","0","0","0"
"1998-05-17 09:50:00.0","15","0","0","0","0","0","63","0","0","0"
"1998-05-17 10:00:00.0","11","0","0","0","0","0","41","0","0","0"
"1998-05-17 10:10:00.0","0","0","0","0","0","0","49","1","0","0"
"1998-05-17 10:20:00.0","12","0","0","0","0","0","54","0","0","0"
"1998-05-17 10:30:00.0","15","0","0","0","0","0","42","0","0","0"
"1998-05-17 10:40:00.0","0","0","0","0","0","0","30","0","0","0"
"1998-05-17 10:50:00.0","9","0","0","0","0","0","58","0","0","0"
"1998-05-17 11:00:00.0","18","0","0","0","0","0","67","0","0","0"
"1998-05-17 11:10:00.0","0","0","0","0","0","0","48","0","0","0"
"1998-05-17 11:20:00.0","7","0","0","0","0","0","73","1","0","0"
"1998-05-17 11:30:00.0","18","0","0","0","0","0","90","1","0","0"
"1998-05-17 11:40:00.0","2","0","0","0","0","0","59","0","0","0"
"1998-05-17 11:50:00.0","4","0","0","0","0","0","50","0","0","0"
"1998-05-17 12:00:00.0","19","0","0","0","0","0","47","0","0","0"
"1998-05-17 12:10:00.0","4","0","0","0","0","0","34","0","0","0"
"1998-05-17 12:20:00.0","2","0","168","0","0","0","204","1","0","0"
"1998-05-17 12:30:00.0","18","0","353","0","0","0","417","0","0","0"
"1998-05-17 12:40:00.0","7","0","219","0","0","0","275","0","0","0"
"1998-05-17 12:50:00.0","0","0","189","0","0","0","347","0","0","117"
"1998-05-17 13:00:00.0","17","0","86","0","0","0","507","0","0","376"
"1998-05-17 13:10:00.0","10","0","1","0","0","0","414","0","0","376"
"1998-05-17 13:20:00.0","0","0","0","0","0","0","418","0","0","382"
"1998-05-17 13:30:00.0","15","0","0","0","0","0","468","0","0","382"
"1998-05-17 13:40:00.0","13","0","0","0","0","0","460","0","0","383"
"1998-05-17 13:50:00.0","0","0","0","0","0","0","179","1","0","24"
"1998-05-17 14:00:00.0","12","0","0","0","0","0","375","0","0","298"
"1998-05-17 14:10:00.0","17","0","0","0","0","0","74","0","0","0"
"1998-05-17 14:20:00.0","0","0","0","0","0","0","218","0","0","152"
"1998-05-17 14:30:00.0","9","0","0","0","0","0","149","0","0","73"
"1998-05-17 14:40:00.0","19","0","0","0","0","0","73","0","0","0"
"1998-05-17 14:50:00.0","2","0","0","0","0","0","83","0","0","0"
"1998-05-17 15:00:00.0","5","0","0","0","0","0","54","0","0","0"
"1998-05-17 15:10:00.0","19","0","0","0","0","0","70","0","0","0"
"1998-05-17 15:20:00.0","6","0","0","0","0","0","78","0","0","0"
"1998-05-17 15:30:00.0","1","0","0","0","0","0","63","1","0","0"
"1998-05-17 15:40:00.0","19","0","0","0","0","0","60","0","0","0"
"1998-05-17 15:50:00.0","12","0","0","0","0","0","68","0","0","0"
"1998-05-17 16:00:00.0","0","0","0","0","0","0","51","0","0","0"
"1998-05-17 16:10:00.0","15","0","0","0","0","0","69","0","0","0"
"1998-05-17 16:20:00.0","17","0","0","0","0","0","87","0","0","0"
"1998-05-17 16:30:00.0","0","0","0","0","0","0","59","0","0","0"
"1998-05-17 16:40:00.0","9","0","0","0","0","0","76","0","0","0"
"1998-05-17 16:50:00.0","19","0","0","0","0","0","73","0","0","0"
"1998-05-17 17:00:00.0","5","0","0","0","0","0","56","0","0","0"
"1998-05-17 17:10:00.0","3","0","0","0","0","0","50","0","0","0"
"1998-05-17 17:20:00.0","19","0","0","0","0","0","67","0","0","0"
"1998-05-17 17:30:00.0","12","0","0","0","0","0","65","0","0","0"
"1998-05-17 17:40:00.0","0","0","0","0","0","0","40","0","0","0"
"1998-05-17 17:50:00.0","15","0","0","0","0","0","45","0","0","0"
"1998-05-17 18:00:00.0","18","0","0","0","0","0","46","0","0","0"
"1998-05-17 18:10:00.0","1","0","0","0","0","0","31","0","0","0"
"1998-05-17 18:20:00.0","8","0","0","0","0","0","66","10","0","0"
"1998-05-17 18:30:00.0","19","0","0","0","0","0","116","23","0","0"
"1998-05-17 18:40:00.0","6","0","0","0","0","0","75","24","0","0"
"1998-05-17 18:50:00.0","2","0","0","0","0","0","73","23","0","0"
"1998-05-17 19:00:00.0","19","0","0","0","0","0","86","23","0","0"
"1998-05-17 19:10:00.0","13","0","0","0","0","0","104","30","0","0"
"1998-05-17 19:20:00.0","0","0","0","0","0","0","89","30","0","0"
"1998-05-17 19:30:00.0","14","0","0","0","0","0","84","1","0","0"
"1998-05-17 19:40:00.0","18","0","0","0","0","0","136","1","0","0"
"1998-05-17 19:50:00.0","2","0","0","0","0","0","52","0","0","0"
"1998-05-17 20:00:00.0","6","0","0","0","0","0","74","0","0","0"
"1998-05-17 20:10:00.0","19","0","0","0","0","0","130","24","0","0"
"1998-05-17 20:20:00.0","18","0","0","0","0","0","144","71","0","0"
"1998-05-17 20:30:00.0","2","0","0","0","0","0","131","58","0","0"
"1998-05-17 20:40:00.0","7","0","0","0","0","0","148","83","0","0"
"1998-05-17 20:50:00.0","19","0","0","0","5","0","405","49","258","0"
"1998-05-17 21:00:00.0","10","0","0","0","10","0","332","39","210","0"
"1998-05-17 21:10:00.0","0","0","0","0","10","0","128","22","38","0"
"1998-05-17 21:20:00.0","17","0","0","0","10","0","140","22","27","0"
"1998-05-17 21:30:00.0","18","0","0","0","10","0","149","17","21","0"
"1998-05-17 21:40:00.0","0","0","0","0","10","0","148","16","34","0"
"1998-05-17 21:50:00.0","9","0","0","0","3","0","98","3","37","0"
"1998-05-17 22:00:00.0","19","0","0","0","0","0","128","0","69","0"
"1998-05-17 22:10:00.0","7","0","0","0","0","0","53","10","0","0"
"1998-05-17 22:20:00.0","1","0","0","0","0","0","33","0","0","0"
"1998-05-17 22:30:00.0","19","0","0","0","0","0","84","0","0","0"
"1998-05-17 22:40:00.0","15","0","0","0","0","0","60","0","0","0"
"1998-05-17 22:50:00.0","0","0","0","0","0","0","32","0","0","0"
"1998-05-17 23:00:00.0","12","0","0","0","0","0","42","0","0","0"
"1998-05-17 23:10:00.0","19","0","0","0","0","0","48","0","0","0"
"1998-05-17 23:20:00.0","4","0","0","0","0","0","52","0","0","0"
