"Time","Clothes drier (with condenser) ()","Dish washer (12 place setting)","Electric oven ()","Fridge freezer (Kitchen, 182l/48l)","Hot plate (3 gas, 1elec)","Microwave oven (1,35kW)","Site consumption ()","Total site light consumption ()","TV (51cm)","Vertical freezer (Kitchen, 265l)","Washing machine ()"
"1998-02-20 12:00:00.0","0","0","0","18","0","0","49","0","0","20","0"
"1998-02-20 12:10:00.0","0","0","0","19","0","0","36","0","0","5","0"
"1998-02-20 12:20:00.0","0","0","0","19","0","0","38","0","0","7","0"
"1998-02-20 12:30:00.0","0","0","0","18","0","0","56","0","6","20","0"
"1998-02-20 12:40:00.0","0","0","0","19","0","0","52","0","11","10","0"
"1998-02-20 12:50:00.0","0","0","0","15","0","0","43","0","12","1","0"
"1998-02-20 13:00:00.0","0","0","0","0","0","0","46","0","12","20","0"
"1998-02-20 13:10:00.0","0","0","0","0","0","0","43","2","11","16","0"
"1998-02-20 13:20:00.0","0","0","0","0","0","0","38","9","12","0","0"
"1998-02-20 13:30:00.0","0","0","0","0","0","11","54","2","11","16","0"
"1998-02-20 13:40:00.0","0","0","0","0","0","0","45","0","12","19","0"
"1998-02-20 13:50:00.0","0","0","0","0","0","0","29","0","12","0","0"
"1998-02-20 14:00:00.0","0","0","0","0","0","0","40","0","12","12","0"
"1998-02-20 14:10:00.0","0","0","0","0","0","0","45","0","12","20","0"
"1998-02-20 14:20:00.0","0","0","0","0","0","0","31","1","11","3","0"
"1998-02-20 14:30:00.0","0","0","0","19","0","0","52","0","10","8","0"
"1998-02-20 14:40:00.0","0","0","0","23","0","0","178","0","11","20","0"
"1998-02-20 14:50:00.0","0","0","0","21","0","0","54","0","11","7","0"
"1998-02-20 15:00:00.0","0","0","0","20","0","0","65","14","10","1","0"
"1998-02-20 15:10:00.0","0","0","0","20","0","0","84","16","12","20","0"
"1998-02-20 15:20:00.0","0","0","0","10","0","0","74","17","11","13","0"
"1998-02-20 15:30:00.0","0","0","0","1","0","0","47","17","11","0","0"
"1998-02-20 15:40:00.0","0","0","0","0","0","0","173","17","11","17","0"
"1998-02-20 15:50:00.0","0","0","0","0","0","0","62","18","11","16","0"
"1998-02-20 16:00:00.0","0","0","0","0","0","0","48","19","11","0","0"
"1998-02-20 16:10:00.0","0","0","0","0","0","0","66","26","11","12","0"
"1998-02-20 16:20:00.0","0","0","0","0","0","0","70","25","10","19","0"
"1998-02-20 16:30:00.0","0","0","0","0","0","0","55","25","11","0","0"
"1998-02-20 16:40:00.0","0","0","0","0","0","0","84","27","11","10","0"
"1998-02-20 16:50:00.0","0","0","0","20","0","0","100","23","11","20","0"
"1998-02-20 17:00:00.0","0","0","0","23","0","0","64","12","11","4","0"
"1998-02-20 17:10:00.0","0","0","0","21","0","0","50","0","10","3","0"
"1998-02-20 17:20:00.0","0","0","0","20","0","0","63","0","11","20","0"
"1998-02-20 17:30:00.0","0","0","0","20","0","0","56","0","10","12","0"
"1998-02-20 17:40:00.0","0","0","0","6","0","0","39","4","11","0","0"
"1998-02-20 17:50:00.0","0","0","0","0","0","0","53","10","10","16","0"
"1998-02-20 18:00:00.0","0","0","0","0","0","0","50","5","11","19","0"
"1998-02-20 18:10:00.0","0","0","0","0","0","0","32","3","10","0","0"
"1998-02-20 18:20:00.0","0","0","0","0","0","0","46","14","5","10","0"
"1998-02-20 18:30:00.0","0","0","0","0","0","0","66","30","0","20","0"
"1998-02-20 18:40:00.0","0","0","0","0","0","0","64","41","0","5","0"
"1998-02-20 18:50:00.0","0","0","0","17","0","0","75","29","6","3","0"
"1998-02-20 19:00:00.0","0","0","0","23","0","0","115","46","11","20","0"
"1998-02-20 19:10:00.0","0","0","0","21","0","0","108","51","11","11","0"
"1998-02-20 19:20:00.0","0","0","0","20","0","0","91","41","9","2","0"
"1998-02-20 19:30:00.0","0","0","0","20","0","0","133","40","11","21","30"
"1998-02-20 19:40:00.0","0","0","0","16","0","0","419","21","10","19","336"
"1998-02-20 19:50:00.0","0","0","0","0","0","0","386","18","4","2","345"
"1998-02-20 20:00:00.0","0","0","0","0","0","0","382","10","4","7","347"
"1998-02-20 20:10:00.0","0","0","0","0","0","0","397","8","11","21","346"
"1998-02-20 20:20:00.0","0","0","0","11","0","0","75","8","10","13","25"
"1998-02-20 20:30:00.0","0","0","0","22","0","0","88","24","11","0","24"
"1998-02-20 20:40:00.0","0","0","0","21","0","0","101","30","10","17","15"
"1998-02-20 20:50:00.0","0","0","0","19","0","0","106","32","11","19","17"
"1998-02-20 21:00:00.0","0","0","0","8","0","0","79","32","10","4","12"
"1998-02-20 21:10:00.0","0","0","0","0","0","0","73","32","11","5","11"
"1998-02-20 21:20:00.0","0","0","0","0","0","0","88","32","10","21","14"
"1998-02-20 21:30:00.0","0","0","0","0","0","0","98","36","10","15","25"
"1998-02-20 21:40:00.0","0","0","0","5","0","0","67","32","10","0","3"
"1998-02-20 21:50:00.0","0","0","0","24","0","0","87","26","11","13","0"
"1998-02-20 22:00:00.0","0","0","0","21","0","0","85","23","10","19","0"
"1998-02-20 22:10:00.0","0","0","0","20","0","0","76","24","10","8","0"
"1998-02-20 22:20:00.0","0","0","0","5","0","57","115","23","11","6","0"
"1998-02-20 22:30:00.0","0","0","0","0","0","6","60","11","10","20","0"
"1998-02-20 22:40:00.0","0","0","0","0","0","0","43","3","10","12","0"
"1998-02-20 22:50:00.0","0","0","0","0","0","0","33","4","10","0","0"
"1998-02-20 23:00:00.0","0","0","0","3","0","0","52","4","10","17","0"
"1998-02-20 23:10:00.0","0","0","0","24","0","0","68","6","10","13","0"
"1998-02-20 23:20:00.0","0","0","0","21","0","0","51","4","11","0","0"
"1998-02-20 23:30:00.0","0","0","0","7","0","0","51","3","10","12","0"
"1998-02-20 23:40:00.0","0","0","0","0","0","0","48","4","10","18","0"
"1998-02-20 23:50:00.0","0","0","0","0","0","0","36","6","10","0","0"
"1998-02-21 00:00:00.0","0","0","0","0","0","0","44","8","12","8","0"
"1998-02-21 00:10:00.0","0","0","0","7","0","0","55","4","10","21","0"
"1998-02-21 00:20:00.0","0","0","0","23","0","0","56","3","10","4","0"
"1998-02-21 00:30:00.0","0","0","0","21","0","0","56","7","11","3","0"
"1998-02-21 00:40:00.0","0","0","0","12","0","0","63","3","11","20","0"
"1998-02-21 00:50:00.0","0","0","0","0","0","0","48","6","12","13","0"
"1998-02-21 01:00:00.0","0","0","0","0","0","0","33","2","10","0","0"
"1998-02-21 01:10:00.0","0","0","0","0","0","0","46","0","10","16","0"
"1998-02-21 01:20:00.0","0","0","0","0","0","0","48","0","10","20","0"
"1998-02-21 01:30:00.0","0","0","0","11","0","0","43","0","10","2","0"
"1998-02-21 01:40:00.0","0","0","0","23","0","0","58","0","11","6","0"
"1998-02-21 01:50:00.0","0","0","0","21","0","0","67","0","10","21","0"
"1998-02-21 02:00:00.0","0","0","0","11","0","0","44","0","4","11","0"
"1998-02-21 02:10:00.0","0","0","0","0","0","0","22","0","0","0","0"
"1998-02-21 02:20:00.0","0","0","0","0","0","0","38","0","0","19","0"
"1998-02-21 02:30:00.0","0","0","0","0","0","0","39","0","0","19","0"
"1998-02-21 02:40:00.0","0","0","0","0","0","0","22","0","0","0","0"
"1998-02-21 02:50:00.0","0","0","0","7","0","0","37","0","0","9","0"
"1998-02-21 03:00:00.0","0","0","0","24","0","0","59","0","0","20","0"
"1998-02-21 03:10:00.0","0","0","0","21","0","0","48","0","0","10","0"
"1998-02-21 03:20:00.0","0","0","0","20","0","0","40","0","0","0","0"
"1998-02-21 03:30:00.0","0","0","0","19","0","0","56","0","0","20","0"
"1998-02-21 03:40:00.0","0","0","0","17","0","0","51","0","0","18","0"
"1998-02-21 03:50:00.0","0","0","0","0","0","0","21","0","0","0","0"
"1998-02-21 04:00:00.0","0","0","0","0","0","0","31","0","0","12","0"
"1998-02-21 04:10:00.0","0","0","0","0","0","0","37","0","0","20","0"
"1998-02-21 04:20:00.0","0","0","0","0","0","0","26","0","0","7","0"
"1998-02-21 04:30:00.0","0","0","0","0","0","0","23","0","0","3","0"
"1998-02-21 04:40:00.0","0","0","0","0","0","0","38","0","0","20","0"
"1998-02-21 04:50:00.0","0","0","0","0","0","0","32","0","0","14","0"
"1998-02-21 05:00:00.0","0","0","0","0","0","0","20","0","0","0","0"
"1998-02-21 05:10:00.0","0","0","0","19","0","0","52","0","0","16","0"
"1998-02-21 05:20:00.0","0","0","0","23","0","0","57","0","0","20","0"
"1998-02-21 05:30:00.0","0","0","0","21","0","0","41","0","0","3","0"
"1998-02-21 05:40:00.0","0","0","0","20","0","0","42","0","0","5","0"
"1998-02-21 05:50:00.0","0","0","0","14","0","0","49","0","0","20","0"
"1998-02-21 06:00:00.0","0","0","0","0","0","0","32","0","0","13","0"
"1998-02-21 06:10:00.0","0","0","0","0","0","0","20","0","0","0","0"
"1998-02-21 06:20:00.0","0","0","0","0","0","0","35","0","0","17","0"
"1998-02-21 06:30:00.0","0","0","0","0","0","0","36","0","0","19","0"
"1998-02-21 06:40:00.0","0","0","0","0","0","0","21","0","0","1","0"
"1998-02-21 06:50:00.0","0","0","0","0","0","0","28","1","0","7","0"
"1998-02-21 07:00:00.0","0","0","0","0","0","0","37","0","0","21","0"
"1998-02-21 07:10:00.0","0","0","0","26","0","0","52","0","0","9","0"
"1998-02-21 07:20:00.0","0","0","0","22","0","0","40","2","0","0","0"
"1998-02-21 07:30:00.0","0","0","0","20","0","0","58","4","0","19","0"
"1998-02-21 07:40:00.0","0","0","0","20","0","0","56","3","0","19","0"
"1998-02-21 07:50:00.0","0","0","0","9","0","0","29","4","0","0","0"
"1998-02-21 08:00:00.0","0","0","0","0","0","0","33","7","0","10","0"
"1998-02-21 08:10:00.0","0","0","0","0","0","0","38","4","0","20","0"
"1998-02-21 08:20:00.0","0","0","0","0","0","0","24","0","0","8","0"
"1998-02-21 08:30:00.0","0","0","0","0","0","0","21","3","0","0","0"
"1998-02-21 08:40:00.0","0","0","0","0","0","0","49","13","0","21","0"
"1998-02-21 08:50:00.0","0","0","0","0","0","0","42","10","0","16","0"
"1998-02-21 09:00:00.0","0","0","0","17","0","0","44","10","0","1","0"
"1998-02-21 09:10:00.0","0","0","0","23","0","0","59","10","0","12","0"
"1998-02-21 09:20:00.0","0","0","0","22","0","29","90","9","0","20","0"
"1998-02-21 09:30:00.0","352","0","0","20","0","0","638","2","0","5","245"
"1998-02-21 09:40:00.0","342","0","0","20","0","0","674","8","0","4","277"
"1998-02-21 09:50:00.0","33","0","0","19","0","0","138","10","8","20","21"
"1998-02-21 10:00:00.0","14","0","0","20","0","0","109","2","10","14","20"
"1998-02-21 10:10:00.0","0","0","0","1","0","0","42","0","10","0","17"
"1998-02-21 10:20:00.0","0","0","0","0","0","0","44","0","0","15","13"
"1998-02-21 10:30:00.0","0","0","0","0","0","0","44","0","0","20","9"
"1998-02-21 10:40:00.0","0","0","0","0","0","0","32","0","0","3","13"
"1998-02-21 10:50:00.0","0","0","0","0","0","0","48","0","0","7","24"
"1998-02-21 11:00:00.0","0","0","0","0","0","0","48","0","0","20","12"
"1998-02-21 11:10:00.0","0","0","0","0","0","0","29","0","0","9","0"
"1998-02-21 11:20:00.0","0","0","0","23","0","0","42","0","0","0","0"
"1998-02-21 11:30:00.0","0","0","0","22","0","0","58","0","0","20","0"
"1998-02-21 11:40:00.0","0","0","0","21","0","0","53","0","0","18","0"
"1998-02-21 11:50:00.0","0","0","0","20","0","0","39","0","0","0","0"
"1998-02-21 12:00:00.0","0","0","0","20","0","0","50","0","0","13","0"
"1998-02-21 12:10:00.0","0","0","0","9","0","0","46","1","0","20","0"
"1998-02-21 12:20:00.0","0","0","0","0","0","19","46","5","0","4","0"
"1998-02-21 12:30:00.0","0","0","0","0","0","11","44","1","0","17","0"
"1998-02-21 12:40:00.0","0","0","0","0","0","21","79","0","0","20","0"
"1998-02-21 12:50:00.0","0","0","0","0","0","1","72","9","0","20","0"
"1998-02-21 13:00:00.0","0","0","0","15","0","0","33","1","0","0","0"
"1998-02-21 13:10:00.0","0","0","0","23","0","0","48","0","0","11","0"
"1998-02-21 13:20:00.0","0","0","0","22","0","0","54","0","0","20","0"
"1998-02-21 13:30:00.0","0","0","0","21","0","18","77","0","0","13","0"
"1998-02-21 13:40:00.0","0","0","0","20","0","4","55","0","0","4","0"
"1998-02-21 13:50:00.0","0","0","0","20","0","11","63","0","0","20","0"
"1998-02-21 14:00:00.0","0","408","0","20","0","0","462","4","0","20","0"
"1998-02-21 14:10:00.0","0","337","0","19","0","0","400","9","10","1","0"
"1998-02-21 14:20:00.0","0","26","0","19","0","0","89","10","11","10","0"
"1998-02-21 14:30:00.0","0","23","0","3","0","0","81","11","10","20","0"
"1998-02-21 14:40:00.0","36","347","0","0","0","0","434","10","11","12","0"
"1998-02-21 14:50:00.0","83","273","0","0","0","0","399","9","10","0","0"
"1998-02-21 15:00:00.0","18","0","0","0","0","11","139","6","11","20","61"
"1998-02-21 15:10:00.0","0","0","0","0","0","12","384","0","10","17","328"
"1998-02-21 15:20:00.0","0","0","0","17","0","0","385","0","11","0","342"
"1998-02-21 15:30:00.0","0","0","0","22","0","0","403","0","10","14","346"
"1998-02-21 15:40:00.0","0","0","0","20","0","0","399","1","6","19","344"
"1998-02-21 15:50:00.0","42","0","0","21","0","0","140","2","0","3","65"
"1998-02-21 16:00:00.0","115","0","0","19","0","0","184","9","0","8","26"
"1998-02-21 16:10:00.0","24","0","0","4","0","0","81","9","0","20","16"
"1998-02-21 16:20:00.0","0","0","0","0","0","0","52","10","0","10","19"
"1998-02-21 16:30:00.0","0","0","0","0","0","0","30","4","0","0","12"
"1998-02-21 16:40:00.0","0","0","0","0","0","0","54","9","0","20","13"
"1998-02-21 16:50:00.0","80","0","0","0","0","0","129","7","0","17","14"
"1998-02-21 17:00:00.0","370","0","0","18","0","0","439","6","2","0","25"
"1998-02-21 17:10:00.0","370","0","0","22","0","15","450","0","11","13","1"
"1998-02-21 17:20:00.0","89","0","0","21","0","1","154","0","11","20","0"
"1998-02-21 17:30:00.0","33","0","0","20","0","0","79","0","11","2","0"
"1998-02-21 17:40:00.0","2","0","0","19","0","0","56","0","11","9","0"
"1998-02-21 17:50:00.0","322","0","0","20","0","8","405","12","11","20","0"
"1998-02-21 18:00:00.0","79","0","0","19","0","8","157","19","11","6","0"
"1998-02-21 18:10:00.0","20","0","0","19","0","2","82","11","11","4","0"
"1998-02-21 18:20:00.0","0","0","0","19","0","0","85","21","12","20","0"
"1998-02-21 18:30:00.0","0","0","0","19","0","0","79","25","11","11","0"
"1998-02-21 18:40:00.0","133","0","0","19","0","0","205","26","12","0","0"
"1998-02-21 18:50:00.0","365","0","0","17","0","0","672","17","11","20","227"
"1998-02-21 19:00:00.0","270","0","0","0","0","10","529","15","11","20","188"
"1998-02-21 19:10:00.0","264","0","0","0","0","23","360","14","11","19","20"
"1998-02-21 19:20:00.0","33","0","0","18","0","0","120","15","11","20","19"
"1998-02-21 19:30:00.0","21","0","0","21","0","0","109","15","11","20","18"
"1998-02-21 19:40:00.0","0","0","0","20","0","0","88","17","11","19","12"
"1998-02-21 19:50:00.0","0","0","0","19","0","0","69","12","8","10","9"
"1998-02-21 20:00:00.0","0","0","0","20","0","0","58","17","0","0","12"
"1998-02-21 20:10:00.0","0","0","0","8","0","0","75","14","0","20","23"
"1998-02-21 20:20:00.0","0","0","0","0","0","0","70","22","1","19","14"
"1998-02-21 20:30:00.0","0","0","0","0","0","0","73","40","11","3","0"
"1998-02-21 20:40:00.0","0","0","0","0","0","0","92","45","11","8","11"
"1998-02-21 20:50:00.0","0","0","0","10","0","0","372","28","11","20","283"
"1998-02-21 21:00:00.0","0","0","0","23","0","0","87","28","10","10","4"
"1998-02-21 21:10:00.0","0","0","0","20","0","0","79","35","3","0","5"
"1998-02-21 21:20:00.0","0","0","0","20","0","0","96","38","0","20","8"
"1998-02-21 21:30:00.0","0","0","0","20","0","0","100","44","0","17","7"
"1998-02-21 21:40:00.0","0","0","0","19","0","0","54","19","0","0","0"
"1998-02-21 21:50:00.0","0","0","0","19","0","0","71","25","0","13","0"
"1998-02-21 22:00:00.0","0","0","0","19","0","0","78","26","0","20","0"
"1998-02-21 22:10:00.0","0","0","0","19","0","26","95","34","0","4","0"
"1998-02-21 22:20:00.0","0","0","0","19","0","45","107","13","0","9","0"
"1998-02-21 22:30:00.0","0","0","0","19","0","0","67","4","9","20","0"
"1998-02-21 22:40:00.0","0","0","0","19","0","0","60","4","11","9","0"
"1998-02-21 22:50:00.0","0","0","0","18","0","0","52","3","12","0","0"
"1998-02-21 23:00:00.0","0","0","0","19","0","0","66","4","10","17","0"
"1998-02-21 23:10:00.0","0","0","0","18","0","0","67","4","11","18","0"
"1998-02-21 23:20:00.0","0","0","0","5","0","0","40","4","11","0","0"
"1998-02-21 23:30:00.0","0","0","0","0","0","0","44","4","12","8","0"
"1998-02-21 23:40:00.0","0","0","0","0","0","0","55","4","11","20","0"
"1998-02-21 23:50:00.0","0","0","0","0","0","0","49","9","12","8","0"
"1998-02-22 00:00:00.0","0","0","0","0","0","0","34","4","10","0","0"
"1998-02-22 00:10:00.0","0","0","0","0","0","0","49","1","11","19","0"
"1998-02-22 00:20:00.0","0","0","0","0","0","0","44","0","10","15","0"
"1998-02-22 00:30:00.0","0","0","0","0","0","0","32","0","11","0","0"
"1998-02-22 00:40:00.0","0","0","0","10","0","0","52","0","10","11","0"
"1998-02-22 00:50:00.0","0","0","0","24","0","0","70","0","11","20","0"
"1998-02-22 01:00:00.0","0","0","0","21","0","0","52","1","11","1","0"
"1998-02-22 01:10:00.0","0","0","0","20","0","0","62","10","11","4","0"
"1998-02-22 01:20:00.0","0","0","0","20","0","0","67","1","11","20","0"
"1998-02-22 01:30:00.0","0","0","0","19","0","0","55","0","10","8","0"
"1998-02-22 01:40:00.0","0","0","0","18","0","0","48","0","11","0","0"
"1998-02-22 01:50:00.0","0","0","0","16","0","0","59","0","10","17","0"
"1998-02-22 02:00:00.0","0","0","0","0","0","0","45","0","11","15","0"
"1998-02-22 02:10:00.0","0","0","0","0","0","0","32","0","11","0","0"
"1998-02-22 02:20:00.0","0","0","0","0","0","0","34","0","3","11","0"
"1998-02-22 02:30:00.0","0","0","0","0","0","0","39","0","0","20","0"
"1998-02-22 02:40:00.0","0","0","0","0","0","0","23","0","0","2","0"
"1998-02-22 02:50:00.0","0","0","0","0","0","0","26","1","0","3","0"
"1998-02-22 03:00:00.0","0","0","0","0","0","0","37","0","0","20","0"
"1998-02-22 03:10:00.0","0","0","0","0","0","0","27","0","0","8","0"
"1998-02-22 03:20:00.0","0","0","0","0","0","0","20","0","0","0","0"
"1998-02-22 03:30:00.0","0","0","0","6","0","0","43","0","0","19","0"
"1998-02-22 03:40:00.0","0","0","0","25","0","0","51","0","0","11","0"
"1998-02-22 03:50:00.0","0","0","0","22","0","0","39","0","0","0","0"
"1998-02-22 04:00:00.0","0","0","0","20","0","0","51","0","0","15","0"
"1998-02-22 04:10:00.0","0","0","0","20","0","0","50","0","0","16","0"
"1998-02-22 04:20:00.0","0","0","0","19","0","0","36","0","0","0","0"
"1998-02-22 04:30:00.0","0","0","0","1","0","0","28","0","0","9","0"
"1998-02-22 04:40:00.0","0","0","0","0","0","0","37","0","0","20","0"
"1998-02-22 04:50:00.0","0","0","0","0","0","0","23","0","0","3","0"
"1998-02-22 05:00:00.0","0","0","0","0","0","0","22","0","0","2","0"
"1998-02-22 05:10:00.0","0","0","0","0","0","0","38","0","0","21","0"
"1998-02-22 05:20:00.0","0","0","0","0","0","0","27","0","0","8","0"
"1998-02-22 05:30:00.0","0","0","0","0","0","0","20","0","0","0","0"
"1998-02-22 05:40:00.0","0","0","0","0","0","0","34","0","0","16","0"
"1998-02-22 05:50:00.0","0","0","0","0","0","0","33","0","0","15","0"
"1998-02-22 06:00:00.0","0","0","0","3","0","0","23","0","0","0","0"
"1998-02-22 06:10:00.0","0","0","0","26","0","0","50","0","0","7","0"
"1998-02-22 06:20:00.0","0","0","0","22","0","0","56","0","0","20","0"
"1998-02-22 06:30:00.0","0","0","0","20","0","0","41","1","0","3","0"
"1998-02-22 06:40:00.0","0","0","0","20","0","0","39","0","0","2","0"
"1998-02-22 06:50:00.0","0","0","0","10","0","0","45","0","0","21","0"
"1998-02-22 07:00:00.0","0","0","0","0","0","0","31","3","0","10","0"
"1998-02-22 07:10:00.0","0","0","0","0","0","0","24","4","0","0","0"
"1998-02-22 07:20:00.0","0","0","0","0","0","0","35","1","0","16","0"
"1998-02-22 07:30:00.0","0","0","0","0","0","0","37","4","0","18","0"
"1998-02-22 07:40:00.0","0","0","0","0","0","0","22","3","0","0","0"
"1998-02-22 07:50:00.0","0","0","0","6","0","0","39","6","0","9","0"
"1998-02-22 08:00:00.0","0","0","0","24","0","12","78","10","0","20","0"
"1998-02-22 08:10:00.0","0","0","0","21","0","16","69","12","0","5","0"
"1998-02-22 08:20:00.0","0","0","0","20","0","0","57","19","0","0","0"
"1998-02-22 08:30:00.0","0","0","0","20","0","0","75","22","0","21","0"
"1998-02-22 08:40:00.0","0","0","0","19","0","0","335","9","0","14","284"
"1998-02-22 08:50:00.0","0","0","0","19","0","0","168","19","0","0","120"
"1998-02-22 09:00:00.0","0","0","0","18","0","0","79","17","0","14","22"
"1998-02-22 09:10:00.0","0","0","0","5","0","27","87","9","0","20","20"
"1998-02-22 09:20:00.0","0","1","0","0","0","12","60","15","0","1","19"
"1998-02-22 09:30:00.0","0","21","0","0","0","12","79","5","11","7","13"
"1998-02-22 09:40:00.0","0","0","0","0","0","0","57","3","11","20","10"
"1998-02-22 09:50:00.0","0","0","0","0","0","0","51","6","11","8","13"
"1998-02-22 10:00:00.0","0","0","0","0","0","0","62","10","11","0","24"
"1998-02-22 10:10:00.0","0","0","0","22","0","0","86","8","11","21","9"
"1998-02-22 10:20:00.0","0","0","0","22","0","0","65","10","5","14","0"
"1998-02-22 10:30:00.0","0","0","0","20","0","0","46","10","0","0","0"
