"Time","Dish washer (12 place setting, 2,3kW)","Electric Cooker (hot plate+oven) ()","Fridge (Kitchen, 310l)","Microwave oven ()","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","TV (67cm)","TV (51cm)","Washing machine (5kg, 2,15kW)"
"1998-03-25 01:10:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-25 01:20:00.0","0","0","17","0","0","0","26","0","0","0","0"
"1998-03-25 01:30:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-03-25 01:40:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-25 01:50:00.0","0","0","17","0","0","0","25","0","0","0","0"
"1998-03-25 02:00:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-03-25 02:10:00.0","0","0","6","0","0","0","15","0","0","0","0"
"1998-03-25 02:20:00.0","0","0","11","0","0","0","20","0","0","0","0"
"1998-03-25 02:30:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-25 02:40:00.0","0","0","12","0","0","0","21","0","0","0","0"
"1998-03-25 02:50:00.0","0","0","5","0","0","0","14","0","0","0","0"
"1998-03-25 03:00:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-25 03:10:00.0","0","0","17","0","0","0","26","0","0","0","0"
"1998-03-25 03:20:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-25 03:30:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-25 03:40:00.0","0","0","17","0","0","0","26","0","0","0","0"
"1998-03-25 03:50:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-25 04:00:00.0","0","0","5","0","0","0","14","0","0","0","0"
"1998-03-25 04:10:00.0","0","0","12","0","0","0","20","0","0","0","0"
"1998-03-25 04:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-03-25 04:30:00.0","0","0","10","0","0","0","19","0","0","0","0"
"1998-03-25 04:40:00.0","0","0","7","0","0","0","15","0","0","0","0"
"1998-03-25 04:50:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-25 05:00:00.0","0","0","14","0","0","0","23","0","0","0","0"
"1998-03-25 05:10:00.0","0","0","3","0","0","0","12","0","0","0","0"
"1998-03-25 05:20:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-25 05:30:00.0","0","0","17","0","0","0","25","0","0","0","0"
"1998-03-25 05:40:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-25 05:50:00.0","0","0","0","0","0","0","13","0","0","0","3"
"1998-03-25 06:00:00.0","0","0","17","0","0","0","37","1","0","0","10"
"1998-03-25 06:10:00.0","0","0","0","0","0","0","25","6","0","0","9"
"1998-03-25 06:20:00.0","0","0","3","0","0","0","23","1","0","0","10"
"1998-03-25 06:30:00.0","0","0","14","0","0","0","32","0","0","0","10"
"1998-03-25 06:40:00.0","0","0","1","0","0","0","23","2","6","0","5"
"1998-03-25 06:50:00.0","0","0","8","0","0","0","30","0","12","0","0"
"1998-03-25 07:00:00.0","0","0","10","0","0","0","36","6","11","0","0"
"1998-03-25 07:10:00.0","0","0","0","0","0","0","28","7","12","0","0"
"1998-03-25 07:20:00.0","0","0","14","0","0","0","46","13","12","0","0"
"1998-03-25 07:30:00.0","0","0","5","0","0","0","39","13","12","0","0"
"1998-03-25 07:40:00.0","0","0","0","0","0","0","35","13","12","0","0"
"1998-03-25 07:50:00.0","0","0","18","0","0","0","38","0","12","0","0"
"1998-03-25 08:00:00.0","0","0","0","0","0","0","108","0","12","0","0"
"1998-03-25 08:10:00.0","0","0","7","0","0","0","65","0","13","0","0"
"1998-03-25 08:20:00.0","0","0","12","0","0","0","46","11","13","0","0"
"1998-03-25 08:30:00.0","0","0","0","0","0","0","18","0","9","0","0"
"1998-03-25 08:40:00.0","0","0","14","0","0","0","24","0","0","0","0"
"1998-03-25 08:50:00.0","0","0","5","0","0","0","22","0","7","0","0"
"1998-03-25 09:00:00.0","0","0","0","0","0","0","20","0","11","0","0"
"1998-03-25 09:10:00.0","0","0","18","0","0","0","39","0","12","0","0"
"1998-03-25 09:20:00.0","0","0","0","0","0","0","24","1","14","0","0"
"1998-03-25 09:30:00.0","0","0","9","0","0","0","31","0","13","0","0"
"1998-03-25 09:40:00.0","0","0","10","0","0","0","32","1","12","0","0"
"1998-03-25 09:50:00.0","0","0","0","0","0","0","31","9","12","0","0"
"1998-03-25 10:00:00.0","0","0","15","0","0","0","50","14","12","0","0"
"1998-03-25 10:10:00.0","0","0","4","0","0","0","34","8","12","0","0"
"1998-03-25 10:20:00.0","0","0","0","0","0","0","29","7","13","0","0"
"1998-03-25 10:30:00.0","0","0","20","0","0","0","47","13","6","0","0"
"1998-03-25 10:40:00.0","0","0","0","0","0","0","30","21","0","0","0"
"1998-03-25 10:50:00.0","0","0","3","0","0","0","27","15","0","0","0"
"1998-03-25 11:00:00.0","0","0","19","0","0","0","41","14","0","0","0"
"1998-03-25 11:10:00.0","0","0","0","0","0","0","23","14","0","0","0"
"1998-03-25 11:20:00.0","0","0","12","0","0","0","26","3","2","0","0"
"1998-03-25 11:30:00.0","0","0","9","0","0","0","30","0","12","0","0"
"1998-03-25 11:40:00.0","0","0","1","0","0","0","23","0","12","0","0"
"1998-03-25 11:50:00.0","0","0","20","0","0","0","42","0","12","0","0"
"1998-03-25 12:00:00.0","0","0","0","0","0","0","24","0","14","0","0"
"1998-03-25 12:10:00.0","0","0","10","0","0","0","34","0","12","0","0"
"1998-03-25 12:20:00.0","0","0","9","0","0","0","31","0","13","0","0"
"1998-03-25 12:30:00.0","0","0","0","0","0","0","23","0","12","0","0"
"1998-03-25 12:40:00.0","0","0","20","0","0","0","50","14","9","0","0"
"1998-03-25 12:50:00.0","0","0","0","0","0","0","12","2","0","0","0"
"1998-03-25 13:00:00.0","0","0","5","0","0","0","20","0","2","0","0"
"1998-03-25 13:10:00.0","4","0","16","0","0","2","43","0","12","0","0"
"1998-03-25 13:20:00.0","76","0","0","0","0","0","96","0","13","0","0"
"1998-03-25 13:30:00.0","385","0","14","0","0","0","432","0","13","0","0"
"1998-03-25 13:40:00.0","382","0","6","0","0","0","423","0","13","2","0"
"1998-03-25 13:50:00.0","380","0","0","0","0","0","422","0","13","8","0"
"1998-03-25 14:00:00.0","125","0","19","0","0","0","179","0","13","7","0"
"1998-03-25 14:10:00.0","119","0","1","0","0","0","149","0","13","9","0"
"1998-03-25 14:20:00.0","394","0","4","0","0","0","440","0","13","7","0"
"1998-03-25 14:30:00.0","389","0","15","0","0","0","443","0","13","8","0"
"1998-03-25 14:40:00.0","215","0","0","0","0","0","255","0","13","9","0"
"1998-03-25 14:50:00.0","3","0","13","0","0","0","47","0","12","9","0"
"1998-03-25 15:00:00.0","0","0","6","0","0","0","40","4","13","9","0"
"1998-03-25 15:10:00.0","0","0","0","0","0","0","32","0","13","9","0"
"1998-03-25 15:20:00.0","0","0","20","0","0","4","57","0","14","9","0"
"1998-03-25 15:30:00.0","0","0","0","0","0","7","44","3","13","10","0"
"1998-03-25 15:40:00.0","0","0","3","0","0","6","57","15","13","9","0"
"1998-03-25 15:50:00.0","0","0","17","0","0","0","52","13","13","1","0"
"1998-03-25 16:00:00.0","0","0","0","0","0","0","18","7","2","0","0"
"1998-03-25 16:10:00.0","0","0","12","0","0","0","22","0","0","0","0"
"1998-03-25 16:20:00.0","0","0","9","0","0","0","17","0","0","0","0"
"1998-03-25 16:30:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-03-25 16:40:00.0","0","0","19","0","0","0","29","0","0","0","0"
"1998-03-25 16:50:00.0","0","0","2","0","0","0","27","3","13","0","0"
"1998-03-25 17:00:00.0","0","0","1","0","0","0","24","0","12","0","0"
"1998-03-25 17:10:00.0","0","0","20","0","0","0","52","12","13","0","0"
"1998-03-25 17:20:00.0","0","0","0","0","0","0","31","9","13","0","0"
"1998-03-25 17:30:00.0","0","0","11","0","0","0","35","6","8","0","0"
"1998-03-25 17:40:00.0","0","0","11","0","0","0","25","1","0","3","0"
"1998-03-25 17:50:00.0","0","0","0","0","0","0","19","1","0","8","0"
"1998-03-25 18:00:00.0","0","0","17","0","0","0","35","0","0","9","0"
"1998-03-25 18:10:00.0","0","0","5","0","0","0","23","0","0","8","0"
"1998-03-25 18:20:00.0","0","0","0","0","0","0","19","0","0","9","0"
"1998-03-25 18:30:00.0","0","0","21","0","0","0","38","0","0","9","0"
"1998-03-25 18:40:00.0","0","0","0","0","0","0","39","17","6","3","0"
"1998-03-25 18:50:00.0","0","0","9","0","0","6","90","52","12","0","0"
"1998-03-25 19:00:00.0","0","0","14","0","0","0","307","36","11","0","235"
"1998-03-25 19:10:00.0","0","0","0","0","0","0","385","35","11","0","322"
"1998-03-25 19:20:00.0","0","0","20","0","0","0","91","32","11","0","21"
"1998-03-25 19:30:00.0","0","0","3","0","0","0","76","37","12","0","16"
"1998-03-25 19:40:00.0","0","0","3","0","0","0","97","32","12","0","42"
"1998-03-25 19:50:00.0","0","0","19","0","0","0","131","58","12","0","34"
"1998-03-25 20:00:00.0","0","0","0","0","0","5","147","55","13","4","58"
"1998-03-25 20:10:00.0","0","0","14","0","0","0","143","37","12","8","64"
"1998-03-25 20:20:00.0","0","0","8","0","0","0","128","32","13","8","57"
"1998-03-25 20:30:00.0","0","0","0","0","0","0","64","32","13","9","0"
"1998-03-25 20:40:00.0","0","0","21","0","0","0","91","40","13","9","0"
"1998-03-25 20:50:00.0","0","0","1","0","0","0","67","41","13","0","0"
"1998-03-25 21:00:00.0","0","0","0","0","5","0","32","1","12","0","0"
"1998-03-25 21:10:00.0","0","0","21","0","7","0","51","0","13","0","0"
"1998-03-25 21:20:00.0","0","0","0","0","1","0","25","0","13","0","0"
"1998-03-25 21:30:00.0","0","0","7","0","0","0","34","1","12","0","0"
"1998-03-25 21:40:00.0","0","0","14","0","0","0","37","0","13","0","0"
"1998-03-25 21:50:00.0","0","0","0","0","0","0","25","0","13","0","0"
"1998-03-25 22:00:00.0","0","0","13","0","0","0","36","0","12","0","0"
"1998-03-25 22:10:00.0","0","0","8","0","0","0","31","0","13","0","0"
"1998-03-25 22:20:00.0","0","0","0","0","0","0","25","0","13","0","0"
"1998-03-25 22:30:00.0","0","0","18","0","0","0","41","0","12","0","0"
"1998-03-25 22:40:00.0","0","0","3","0","0","0","27","0","13","0","0"
"1998-03-25 22:50:00.0","0","0","6","0","0","0","30","0","13","0","0"
"1998-03-25 23:00:00.0","0","0","16","0","0","0","38","0","12","0","0"
"1998-03-25 23:10:00.0","0","0","0","0","0","0","10","0","1","0","0"
"1998-03-25 23:20:00.0","0","0","11","0","0","0","20","0","0","0","0"
"1998-03-25 23:30:00.0","0","0","8","0","0","0","17","0","0","0","0"
"1998-03-25 23:40:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-25 23:50:00.0","0","0","15","0","0","0","23","0","0","0","0"
"1998-03-26 00:00:00.0","0","0","3","0","0","0","13","0","0","0","0"
"1998-03-26 00:10:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-26 00:20:00.0","0","0","17","0","0","0","25","0","0","0","0"
"1998-03-26 00:30:00.0","0","0","1","0","0","0","10","0","0","0","0"
"1998-03-26 00:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-03-26 00:50:00.0","0","0","18","0","0","0","26","0","0","0","0"
"1998-03-26 01:00:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-26 01:10:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-26 01:20:00.0","0","0","18","0","0","0","26","0","0","0","0"
"1998-03-26 01:30:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-26 01:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-03-26 01:50:00.0","0","0","17","0","0","0","25","0","0","0","0"
"1998-03-26 02:00:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-26 02:10:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-03-26 02:20:00.0","0","0","17","0","0","0","25","0","0","0","0"
"1998-03-26 02:30:00.0","0","0","1","0","0","0","9","0","0","0","0"
"1998-03-26 02:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-03-26 02:50:00.0","0","0","16","0","0","0","24","0","0","0","0"
"1998-03-26 03:00:00.0","0","0","1","0","0","0","10","0","0","0","0"
"1998-03-26 03:10:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-03-26 03:20:00.0","0","0","14","0","0","0","22","0","0","0","0"
"1998-03-26 03:30:00.0","0","0","3","0","0","0","12","0","0","0","0"
"1998-03-26 03:40:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-26 03:50:00.0","0","0","10","0","0","0","20","0","0","0","0"
"1998-03-26 04:00:00.0","0","0","7","0","0","0","15","0","0","0","0"
"1998-03-26 04:10:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-26 04:20:00.0","0","0","6","0","0","0","16","0","0","0","0"
"1998-03-26 04:30:00.0","0","0","11","0","0","0","18","0","0","0","0"
"1998-03-26 04:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-03-26 04:50:00.0","0","0","1","0","0","0","11","0","0","0","0"
"1998-03-26 05:00:00.0","0","0","16","0","0","0","23","0","0","0","0"
"1998-03-26 05:10:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-26 05:20:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-26 05:30:00.0","0","0","16","0","0","0","25","0","0","0","0"
"1998-03-26 05:40:00.0","0","0","1","0","0","0","9","0","0","0","0"
"1998-03-26 05:50:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-26 06:00:00.0","0","0","15","0","0","0","30","1","0","0","5"
"1998-03-26 06:10:00.0","0","0","3","0","0","0","27","6","0","0","10"
"1998-03-26 06:20:00.0","0","0","0","0","0","0","21","2","0","0","9"
"1998-03-26 06:30:00.0","0","0","11","0","0","0","28","0","0","0","8"
"1998-03-26 06:40:00.0","0","0","7","0","0","0","25","3","7","0","0"
"1998-03-26 06:50:00.0","0","0","0","0","0","0","24","3","12","0","0"
"1998-03-26 07:00:00.0","0","0","9","0","0","0","41","10","13","0","0"
"1998-03-26 07:10:00.0","0","0","9","0","0","0","37","6","14","0","0"
"1998-03-26 07:20:00.0","6","0","0","0","0","0","40","10","13","0","0"
"1998-03-26 07:30:00.0","102","0","8","0","0","0","142","11","11","0","0"
"1998-03-26 07:40:00.0","382","0","10","0","0","0","779","8","12","0","341"
"1998-03-26 07:50:00.0","379","0","0","0","0","0","714","0","12","0","194"
"1998-03-26 08:00:00.0","382","0","7","0","0","0","434","0","12","0","16"
"1998-03-26 08:10:00.0","126","0","11","0","0","0","174","0","7","0","18"
"1998-03-26 08:20:00.0","113","0","0","0","0","0","160","0","1","0","37"
"1998-03-26 08:30:00.0","388","0","7","0","0","0","445","0","0","0","32"
"1998-03-26 08:40:00.0","383","0","12","0","0","0","484","0","0","0","73"
"1998-03-26 08:50:00.0","269","0","0","0","0","0","298","0","0","0","9"
"1998-03-26 09:00:00.0","6","0","6","0","0","0","191","5","0","0","78"
"1998-03-26 09:10:00.0","0","0","13","0","0","0","114","0","0","0","0"
"1998-03-26 09:20:00.0","0","0","0","0","0","0","103","0","0","0","0"
"1998-03-26 09:30:00.0","0","0","5","0","0","0","56","0","0","0","0"
"1998-03-26 09:40:00.0","0","0","13","0","0","0","22","0","0","0","0"
"1998-03-26 09:50:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-26 10:00:00.0","0","0","2","0","0","0","12","0","0","0","0"
"1998-03-26 10:10:00.0","0","0","16","0","0","0","24","0","0","0","0"
"1998-03-26 10:20:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-26 10:30:00.0","0","0","1","0","0","0","10","0","0","0","0"
"1998-03-26 10:40:00.0","0","0","19","0","0","0","27","0","0","0","0"
"1998-03-26 10:50:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-03-26 11:00:00.0","0","0","2","0","0","0","11","0","0","0","0"
"1998-03-26 11:10:00.0","0","0","18","0","0","0","26","0","0","0","0"
"1998-03-26 11:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-03-26 11:30:00.0","0","0","4","0","0","0","13","0","0","0","0"
"1998-03-26 11:40:00.0","0","0","16","0","0","0","25","0","0","0","0"
"1998-03-26 11:50:00.0","0","0","0","0","0","0","11","0","0","0","0"
"1998-03-26 12:00:00.0","0","0","6","0","0","0","27","0","11","0","0"
"1998-03-26 12:10:00.0","0","0","15","0","0","0","35","0","13","0","0"
"1998-03-26 12:20:00.0","0","0","0","0","0","0","29","6","12","0","0"
"1998-03-26 12:30:00.0","0","0","9","0","0","0","31","0","12","0","0"
"1998-03-26 12:40:00.0","0","0","11","0","0","0","34","0","12","0","0"
"1998-03-26 12:50:00.0","0","0","0","0","0","0","22","0","11","0","0"
"1998-03-26 13:00:00.0","0","0","12","0","0","0","35","0","11","0","0"
"1998-03-26 13:10:00.0","0","0","8","0","0","0","35","5","13","0","0"
"1998-03-26 13:20:00.0","0","0","0","0","0","0","23","0","12","0","0"
"1998-03-26 13:30:00.0","0","0","15","0","0","0","36","0","10","0","0"
"1998-03-26 13:40:00.0","0","0","5","0","0","0","18","0","4","0","0"
"1998-03-26 13:50:00.0","0","0","0","0","0","0","21","0","11","0","0"
"1998-03-26 14:00:00.0","0","0","17","0","0","0","36","0","11","0","0"
"1998-03-26 14:10:00.0","0","0","3","0","0","0","24","0","12","0","0"
"1998-03-26 14:20:00.0","0","0","0","0","0","0","21","0","11","0","0"
"1998-03-26 14:30:00.0","0","0","18","0","0","0","38","0","11","0","0"
"1998-03-26 14:40:00.0","0","0","2","0","0","0","24","0","12","0","0"
"1998-03-26 14:50:00.0","0","0","0","0","0","0","17","0","7","0","0"
"1998-03-26 15:00:00.0","0","0","20","0","0","0","28","0","0","0","0"
"1998-03-26 15:10:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-03-26 15:20:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-26 15:30:00.0","0","0","20","0","0","0","28","0","0","0","0"
"1998-03-26 15:40:00.0","0","0","0","0","0","0","14","5","0","0","0"
"1998-03-26 15:50:00.0","0","0","0","0","0","0","21","11","0","0","0"
"1998-03-26 16:00:00.0","0","0","20","0","0","0","39","0","10","0","0"
"1998-03-26 16:10:00.0","0","0","0","0","0","0","10","0","1","0","0"
"1998-03-26 16:20:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-26 16:30:00.0","0","0","19","0","0","0","28","0","0","0","0"
"1998-03-26 16:40:00.0","0","0","1","0","0","0","10","0","0","0","0"
"1998-03-26 16:50:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-03-26 17:00:00.0","0","0","20","0","0","0","36","0","7","0","0"
"1998-03-26 17:10:00.0","0","0","0","0","0","0","23","0","13","0","0"
"1998-03-26 17:20:00.0","0","0","0","0","0","0","83","0","13","0","0"
"1998-03-26 17:30:00.0","0","0","21","0","0","0","78","0","12","0","0"
"1998-03-26 17:40:00.0","0","0","0","0","0","0","22","0","13","0","0"
"1998-03-26 17:50:00.0","0","0","3","0","0","0","27","0","13","0","0"
"1998-03-26 18:00:00.0","0","0","17","0","0","0","38","1","12","0","0"
"1998-03-26 18:10:00.0","0","0","1","0","0","0","39","2","12","4","8"
"1998-03-26 18:20:00.0","0","0","6","0","0","0","76","28","13","9","10"
"1998-03-26 18:30:00.0","0","0","19","0","0","0","95","42","13","6","6"
"1998-03-26 18:40:00.0","0","0","0","0","0","6","91","53","12","0","9"
"1998-03-26 18:50:00.0","0","0","16","0","0","2","84","40","12","0","3"
"1998-03-26 19:00:00.0","0","0","8","0","0","0","61","32","12","0","1"
"1998-03-26 19:10:00.0","0","0","0","0","0","0","53","32","11","0","0"
"1998-03-26 19:20:00.0","0","0","21","0","0","0","73","32","11","0","0"
"1998-03-26 19:30:00.0","0","0","2","0","0","0","62","40","12","0","0"
"1998-03-26 19:40:00.0","14","0","5","0","0","0","89","47","12","0","0"
"1998-03-26 19:50:00.0","151","0","18","0","0","1","226","33","13","0","0"
"1998-03-26 20:00:00.0","403","0","0","0","0","6","481","39","12","0","0"
"1998-03-26 20:10:00.0","400","0","12","0","0","6","503","47","13","4","0"
"1998-03-26 20:20:00.0","374","0","11","0","0","7","459","32","13","0","0"
"1998-03-26 20:30:00.0","37","0","0","0","0","7","98","32","13","0","0"
"1998-03-26 20:40:00.0","241","0","15","0","0","7","319","33","12","0","0"
"1998-03-26 20:50:00.0","401","0","7","0","0","7","470","23","12","0","0"
"1998-03-26 21:00:00.0","401","0","0","0","0","7","439","0","11","0","0"
"1998-03-26 21:10:00.0","55","0","19","0","0","6","103","0","11","0","0"
"1998-03-26 21:20:00.0","0","0","3","0","0","0","24","0","12","0","0"
"1998-03-26 21:30:00.0","0","0","0","0","0","0","21","0","11","0","0"
"1998-03-26 21:40:00.0","0","0","22","0","0","0","43","1","12","0","0"
"1998-03-26 21:50:00.0","0","0","0","0","0","0","21","0","11","0","0"
"1998-03-26 22:00:00.0","0","0","1","0","0","0","22","0","12","0","0"
"1998-03-26 22:10:00.0","0","0","20","0","0","0","39","0","11","0","0"
"1998-03-26 22:20:00.0","0","0","0","0","0","0","20","0","11","0","0"
"1998-03-26 22:30:00.0","0","0","3","0","0","0","26","0","11","0","0"
"1998-03-26 22:40:00.0","0","0","16","0","0","0","37","0","13","0","0"
"1998-03-26 22:50:00.0","0","0","0","0","0","0","22","0","12","0","0"
"1998-03-26 23:00:00.0","0","0","6","0","0","0","27","0","12","0","0"
"1998-03-26 23:10:00.0","0","0","13","0","0","0","21","0","0","0","0"
"1998-03-26 23:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-03-26 23:30:00.0","0","0","8","0","0","0","17","0","0","0","0"
"1998-03-26 23:40:00.0","0","0","11","0","0","0","19","0","0","0","0"
"1998-03-26 23:50:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-27 00:00:00.0","0","0","9","0","0","0","18","0","0","0","0"
"1998-03-27 00:10:00.0","0","0","10","0","0","0","18","0","0","0","0"
"1998-03-27 00:20:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-03-27 00:30:00.0","0","0","9","0","0","0","18","0","0","0","0"
"1998-03-27 00:40:00.0","0","0","10","0","0","0","18","0","0","0","0"
